
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 04/18/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0014940001            04/10/2012  05/15/2012         730.84
2990617504            04/10/2012  05/15/2012           5.66
4032400121            04/10/2012  05/15/2012         596.94
5863539630            04/10/2012  05/15/2012        1329.66
6265845005            04/10/2012  05/15/2012         803.00
6904957500            04/10/2012  05/15/2012         189.44
7800570009            04/10/2012  05/15/2012         331.67
7852141840            04/10/2012  05/15/2012        2522.42
9304957500            04/10/2012  05/15/2012         125.11
0035425008            04/11/2012  05/16/2012          38.82
0045282506            04/11/2012  05/16/2012          42.92
0865355002            04/11/2012  05/16/2012         125.72
0875041303            04/11/2012  05/16/2012          26.54
0886617919            04/11/2012  05/16/2012          54.20
0899594022            04/11/2012  05/16/2012          48.41
0906461793            04/11/2012  05/16/2012          17.84
0917312621            04/11/2012  05/16/2012          33.32
0925594723            04/11/2012  05/16/2012          46.80
0939811717            04/11/2012  05/16/2012          30.73
0949361505            04/11/2012  05/16/2012          11.75
0957987662            04/11/2012  05/16/2012          73.08
0962345666            04/11/2012  05/16/2012          21.54
1030506974            04/11/2012  05/16/2012           6.65
2342127509            04/11/2012  05/16/2012         383.21
2596065009            04/11/2012  05/16/2012          92.85
2942720000            04/11/2012  05/16/2012          86.26
3004480236            04/11/2012  05/16/2012          19.65
5722222501            04/11/2012  05/16/2012          24.17
5737778562            04/11/2012  05/16/2012         125.11
6372590007            04/11/2012  05/16/2012          53.11
7902610000            04/11/2012  05/16/2012         134.10
7976345004            04/11/2012  05/16/2012        2721.53
8395777488            04/11/2012  05/16/2012         350.06
0104237722            04/12/2012  05/17/2012        2067.03
0853450005            04/12/2012  05/17/2012         405.59
1513230001            04/12/2012  05/17/2012         116.72
1606240008            04/12/2012  05/17/2012        5979.72
3110640004            04/12/2012  05/17/2012         317.27
6615730006            04/12/2012  05/17/2012         389.20
8245865004            04/12/2012  05/17/2012        1174.67
8485977501            04/12/2012  05/17/2012         544.50
9271454192            04/12/2012  05/17/2012         347.24
9523688605            04/12/2012  05/17/2012         596.89
0453732505            04/16/2012  05/21/2012         401.28
0839000486            04/16/2012  05/21/2012          74.47
1132834340            04/16/2012  05/21/2012          88.76
3535387504            04/16/2012  05/21/2012         293.82
4970932911            04/16/2012  05/21/2012         262.35
6276422505            04/16/2012  05/21/2012          38.01
6691573940            04/16/2012  05/21/2012       10198.75
9333552504            04/16/2012  05/21/2012         163.67

51 VA Dominion Invoices for a Total Invoice Amount of $34663.05

51 Total Alexandria Invoices for a Total Invoice Amount of $34663.05

Organization:   Total

51 Total Invoices for a Total Invoice Amount of $34663.05

