
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 12/18/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0668286057            12/10/2019  01/14/2020         167.90
0865355002            12/10/2019  01/14/2020         134.07
0886617919            12/10/2019  01/14/2020          22.41
0899594022            12/10/2019  01/14/2020          55.07
0906461793            12/10/2019  01/14/2020          18.25
0917312621            12/10/2019  01/14/2020          19.15
0925594723            12/10/2019  01/14/2020          31.94
0939811717            12/10/2019  01/14/2020          58.64
0943037010            12/10/2019  01/14/2020          11.30
0949361505            12/10/2019  01/14/2020          16.42
0957987662            12/10/2019  01/14/2020          19.79
0962345666            12/10/2019  01/14/2020          14.68
1338347873            12/10/2019  01/14/2020          50.47
1847312228            12/10/2019  01/14/2020         198.91
1951810769            12/10/2019  01/14/2020         169.14
2278126202            12/10/2019  01/14/2020          51.63
2342127509            12/10/2019  01/14/2020         111.34
2596065009            12/10/2019  01/14/2020         131.05
3004480236            12/10/2019  01/14/2020          25.85
4032400121            12/10/2019  01/14/2020         578.53
4543627956            12/10/2019  01/14/2020           9.01
4914616190            12/10/2019  01/14/2020          11.41
5606496759            12/10/2019  01/14/2020           6.59
5722222501            12/10/2019  01/14/2020          44.29
5737778562            12/10/2019  01/14/2020         220.91
6372590007            12/10/2019  01/14/2020          34.13
6555515433            12/10/2019  01/14/2020          21.95
7214212743            12/10/2019  01/14/2020          11.30
7900412268            12/10/2019  01/14/2020         322.29
7976345004            12/10/2019  01/14/2020        1566.62
8395777488            12/10/2019  01/14/2020         980.74
8781417566            12/10/2019  01/14/2020         792.70
9163056071            12/10/2019  01/14/2020           7.63
9864369971            12/10/2019  01/14/2020          40.84
0104237722            12/11/2019  01/15/2020        2693.69
0457904522            12/11/2019  01/15/2020         568.04
0853450005            12/11/2019  01/15/2020         558.10
0875041303            12/11/2019  01/15/2020          22.09
1030506974            12/11/2019  01/15/2020          10.17
1513230001            12/11/2019  01/15/2020         130.93
1606240008            12/11/2019  01/15/2020        7802.01
2532394059            12/11/2019  01/15/2020         123.74
3110640004            12/11/2019  01/15/2020         651.86
4926320674            12/11/2019  01/15/2020         923.48
5413067249            12/11/2019  01/15/2020         132.29
8245865004            12/11/2019  01/15/2020        2914.81
8485977501            12/11/2019  01/15/2020         815.38
9271454192            12/11/2019  01/15/2020         672.79
9523688605            12/11/2019  01/15/2020        1211.14
2547693222            12/12/2019  01/16/2020          23.36
2870226384            12/12/2019  01/16/2020         149.04
6680060370            12/12/2019  01/16/2020          13.58
9936644005            12/12/2019  01/16/2020          13.72
0513622506            12/13/2019  01/17/2020         140.99
0563127505            12/13/2019  01/17/2020         137.31
0839000486            12/13/2019  01/17/2020         165.47
1132834340            12/13/2019  01/17/2020         152.22
3535387504            12/13/2019  01/17/2020          86.83
4012525491            12/13/2019  01/17/2020          57.80
6276422505            12/13/2019  01/17/2020          40.10
6691573940            12/13/2019  01/17/2020        8365.77
6791993840            12/13/2019  01/17/2020           6.59
6998249855            12/13/2019  01/17/2020          45.04
7975467809            12/13/2019  01/17/2020          36.45
8044091489            12/13/2019  01/17/2020          37.13
9333552504            12/13/2019  01/17/2020         169.26
4602325955            12/16/2019  01/21/2020          16.42

67 VA Dominion Invoices for a Total Invoice Amount of $34844.55

67 Total Alexandria Invoices for a Total Invoice Amount of $34844.55


Organization:   Total

67 Total Invoices for a Total Invoice Amount of $34844.55

