
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 10/09/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1011348529            10/02/2012  11/06/2012       -1094.17
5246257504            10/02/2012  11/06/2012        2535.23
6433295000            10/02/2012  11/06/2012          25.08
6533151400            10/02/2012  11/06/2012       14213.38
6611367506            10/02/2012  11/06/2012         176.64
7152308461            10/02/2012  11/06/2012        3136.26
8371427504            10/02/2012  11/06/2012        1019.90
8381307506            10/02/2012  11/06/2012         229.68
9273322504            10/02/2012  11/06/2012         723.29
9596382508            10/02/2012  11/06/2012       18317.87
0215490004            10/03/2012  11/07/2012         103.85
0851910000            10/03/2012  11/07/2012        1117.16
1704970001            10/03/2012  11/07/2012         135.20
1735865006            10/03/2012  11/07/2012         258.82
2186032500            10/03/2012  11/07/2012        2519.56
3033837505            10/03/2012  11/07/2012         345.92
3419594464            10/03/2012  11/07/2012        4890.89
3870683699            10/03/2012  11/07/2012          91.39
4676162508            10/03/2012  11/07/2012         610.18
5210403555            10/03/2012  11/07/2012         604.34
5265675008            10/03/2012  11/07/2012         197.46
5746157501            10/03/2012  11/07/2012          44.02
5837025922            10/03/2012  11/07/2012         152.07
6395925008            10/03/2012  11/07/2012         262.96
6604225000            10/03/2012  11/07/2012           9.62
8486060000            10/03/2012  11/07/2012         987.79
8555470007            10/03/2012  11/07/2012         104.00
8975650279            10/03/2012  11/07/2012          13.19
9006000005            10/03/2012  11/07/2012         307.54
9026057506            10/03/2012  11/07/2012         572.62
9423383257            10/03/2012  11/07/2012         217.58
9581789907            10/03/2012  11/07/2012          18.64
0313545006            10/04/2012  11/08/2012         143.53
0551576051            10/04/2012  11/08/2012          21.52
1156320002            10/04/2012  11/08/2012        3067.95
1545407502            10/04/2012  11/08/2012         160.53
2865622506            10/04/2012  11/08/2012         164.73
5658873640            10/04/2012  10/26/2012         662.41
6414967502            10/04/2012  11/08/2012          25.63
6626365008            10/04/2012  11/08/2012        9950.25
6976229325            10/04/2012  11/08/2012           5.66
7146330001            10/04/2012  11/08/2012        2983.33
7352631019            10/04/2012  11/08/2012        2360.76
0662927573            10/05/2012  11/09/2012        2964.23
1043295003            10/05/2012  11/09/2012           5.66
1312808247            10/05/2012  11/09/2012          44.52
1856265002            10/05/2012  11/09/2012        3693.97
2040619443            10/05/2012  11/09/2012        7193.47
2174476057            10/05/2012  11/09/2012          72.97
2225822507            10/05/2012  11/09/2012         272.19
2923347955            10/05/2012  11/09/2012         155.12
3103257501            10/05/2012  11/09/2012         269.22
3470617501            10/05/2012  11/09/2012         284.18
4452642962            10/05/2012  11/09/2012       19032.53
4696475005            10/05/2012  11/09/2012       24543.00
6070697393            10/05/2012  11/09/2012           8.33
6670610002            10/05/2012  11/09/2012          44.92
6855697501            10/05/2012  11/09/2012         302.64
7199264891            10/05/2012  11/09/2012          51.76
7236357500            10/05/2012  11/09/2012        2726.55
7320592509            10/05/2012  11/09/2012          44.71
7448178173            10/05/2012  11/09/2012         147.10
7835036513            10/05/2012  11/09/2012        1613.69
8515290008            10/05/2012  11/09/2012         528.79
8525402502            10/05/2012  11/09/2012         250.58
8703872054            10/05/2012  11/09/2012         667.24
8954752245            10/05/2012  11/09/2012          67.99
8955365005            10/05/2012  11/09/2012         808.43
9091146192            10/05/2012  11/09/2012         281.51
9216886433            10/05/2012  11/09/2012          40.85

70 VA Dominion Invoices for a Total Invoice Amount of $138510.41

70 Total Alexandria Invoices for a Total Invoice Amount of $138510.41

Organization:   Total

70 Total Invoices for a Total Invoice Amount of $138510.41

