
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 04/13/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0851910000            04/05/2011  05/10/2011        1360.74
1704970001            04/05/2011  05/10/2011          91.98
1735865006            04/05/2011  05/10/2011         164.30
2186032500            04/05/2011  05/10/2011        1158.51
3033837505            04/05/2011  05/10/2011         394.09
3419594464            04/05/2011  05/10/2011        2870.03
3870683699            04/05/2011  05/10/2011         110.69
5210403555            04/05/2011  05/10/2011         567.35
5265675008            04/05/2011  05/10/2011         274.79
5411705006            04/05/2011  05/10/2011         231.25
5746157501            04/05/2011  05/10/2011          70.91
5837025922            04/05/2011  05/10/2011         128.58
6395925008            04/05/2011  05/10/2011         383.81
6604225000            04/05/2011  05/10/2011           5.85
8486060000            04/05/2011  05/10/2011         565.57
8555470007            04/05/2011  05/10/2011          86.86
8973730404            04/05/2011  05/10/2011         309.48
8975650279            04/05/2011  05/10/2011           6.73
9006000005            04/05/2011  05/10/2011         157.60
9026057506            04/05/2011  05/10/2011         424.83
9423383257            04/05/2011  05/10/2011         110.14
9581789907            04/05/2011  05/10/2011          29.00
0215490004            04/06/2011  05/11/2011          77.10
0313545006            04/06/2011  05/11/2011          84.61
0551576051            04/06/2011  05/11/2011         194.74
1156320002            04/06/2011  05/11/2011        3658.90
1545407502            04/06/2011  05/11/2011         131.61
1856265002            04/06/2011  05/11/2011        3172.11
2865622506            04/06/2011  05/11/2011         169.84
3856202134            04/06/2011  05/11/2011         393.51
4696475005            04/06/2011  05/11/2011       23404.15
5658873640            04/06/2011  04/29/2011         716.59
6414967502            04/06/2011  05/11/2011          23.48
6626365008            04/06/2011  05/11/2011        7699.86
6976229325            04/06/2011  05/11/2011         643.06
7146330001            04/06/2011  05/11/2011        2104.00
7352631019            04/06/2011  05/11/2011        2437.32
8703872054            04/06/2011  05/11/2011         725.52
8955365005            04/06/2011  05/11/2011         738.04
0662927573            04/07/2011  05/12/2011        1532.67
1043295003            04/07/2011  05/12/2011           9.28
1312808247            04/07/2011  05/12/2011          51.75
2040619443            04/07/2011  05/12/2011        6775.32
2174476057            04/07/2011  05/12/2011          90.42
2225822507            04/07/2011  05/12/2011         403.97
2923347955            04/07/2011  05/12/2011         102.70
3103257501            04/07/2011  05/12/2011         234.88
4676162508            04/07/2011  05/12/2011          34.30
6070697393            04/07/2011  05/12/2011          81.38
6670610002            04/07/2011  05/12/2011         260.58
6855697501            04/07/2011  05/12/2011         181.87
7236357500            04/07/2011  05/12/2011        3212.28
7320592509            04/07/2011  05/12/2011          38.61
7835036513            04/07/2011  05/12/2011        1540.82
8525402502            04/07/2011  05/12/2011         141.29
8965342507            04/07/2011  05/12/2011          11.72
0014940001            04/08/2011  05/13/2011         619.94
3470617501            04/08/2011  05/13/2011         186.68
5863539630            04/08/2011  05/13/2011        1265.93
6265845005            04/08/2011  05/13/2011         516.02
6904957500            04/08/2011  05/13/2011         -96.00
7199264891            04/08/2011  05/13/2011         157.06
7448178173            04/08/2011  05/13/2011         144.56
7800570009            04/08/2011  05/13/2011         458.83
7852141840            04/08/2011  05/13/2011        2609.61
8515290008            04/08/2011  05/13/2011         732.42
8954752245            04/08/2011  05/13/2011          38.62
9091146192            04/08/2011  05/13/2011         293.68
9216886433            04/08/2011  05/13/2011          38.81
9304957500            04/08/2011  05/13/2011         251.16
0035425008            04/11/2011  05/16/2011          58.74
0045282506            04/11/2011  05/16/2011          60.74
0865355002            04/11/2011  05/16/2011         130.75
0875041303            04/11/2011  05/16/2011          34.98
0886617919            04/11/2011  05/16/2011          13.49
0899594022            04/11/2011  05/16/2011          16.93
0906461793            04/11/2011  05/16/2011          17.28
0917312621            04/11/2011  05/16/2011          25.49
0925594723            04/11/2011  05/16/2011          39.58
0939811717            04/11/2011  05/16/2011          21.56
0949361505            04/11/2011  05/16/2011          20.67
0957987662            04/11/2011  05/16/2011          27.29
0962345666            04/11/2011  05/16/2011          16.79
1030506974            04/11/2011  05/16/2011           6.54
2342127509            04/11/2011  05/16/2011         338.11
2596065009            04/11/2011  05/16/2011         117.60
2942720000            04/11/2011  05/16/2011          61.84
2990617504            04/11/2011  05/16/2011          22.31
3004480236            04/11/2011  05/16/2011          17.08
4032400121            04/11/2011  05/16/2011         499.26
5722222501            04/11/2011  05/16/2011         -61.61
5737778562            04/11/2011  05/16/2011         110.34
6372590007            04/11/2011  05/16/2011          75.26
7902610000            04/11/2011  05/16/2011         350.26
7976345004            04/11/2011  05/16/2011        2683.97
8395777488            04/11/2011  05/16/2011         613.01

96 VA Dominion Invoices for a Total Invoice Amount of $83116.95

96 Total Alexandria Invoices for a Total Invoice Amount of $83116.95

Organization:   Total

96 Total Invoices for a Total Invoice Amount of $83116.95

