
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 04/20/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0035425008            04/12/2016  05/17/2016          54.64
0045282506            04/12/2016  05/17/2016          70.73
0865355002            04/12/2016  05/17/2016         122.74
0875041303            04/12/2016  05/17/2016          10.27
0886617919            04/12/2016  05/17/2016          21.50
0899594022            04/12/2016  05/17/2016          26.45
0906461793            04/12/2016  05/17/2016          15.33
0917312621            04/12/2016  05/17/2016          15.61
0925594723            04/12/2016  05/17/2016          21.99
0939811717            04/12/2016  05/17/2016          38.67
0949361505            04/12/2016  05/17/2016          12.74
0957987662            04/12/2016  05/17/2016          22.57
0962345666            04/12/2016  05/17/2016          18.11
1030506974            04/12/2016  05/17/2016           9.17
1338347873            04/12/2016  05/17/2016          51.87
2278126202            04/12/2016  05/17/2016          38.89
2342127509            04/12/2016  05/17/2016         346.13
2596065009            04/12/2016  05/17/2016          97.24
3004480236            04/12/2016  05/17/2016          12.05
4543627956            04/12/2016  05/17/2016           9.26
5606496759            04/12/2016  05/17/2016           6.59
5722222501            04/12/2016  05/17/2016          50.28
5737778562            04/12/2016  05/17/2016         270.98
6372590007            04/12/2016  05/17/2016          91.27
6555515433            04/12/2016  05/17/2016          22.34
7976345004            04/12/2016  05/17/2016        2055.08
8395777488            04/12/2016  05/17/2016         499.79
8781417566            04/12/2016  05/17/2016         752.87
9864369971            04/12/2016  05/17/2016          31.61
0104237722            04/13/2016  05/18/2016        2516.05
0853450005            04/13/2016  05/18/2016         418.00
1174428589            04/13/2016  05/05/2016        3284.12
1513230001            04/13/2016  05/18/2016         118.59
1606240008            04/13/2016  05/18/2016        5903.52
3110640004            04/13/2016  05/18/2016         626.09
4926320674            04/13/2016  05/18/2016         441.59
8245865004            04/13/2016  05/18/2016        1558.34
8485977501            04/13/2016  05/18/2016         607.47
9271454192            04/13/2016  05/18/2016         493.05
9523688605            04/13/2016  05/18/2016         704.02
2870226384            04/14/2016  05/19/2016         105.87
0453732505            04/15/2016  05/20/2016         481.85
0513622506            04/15/2016  05/20/2016          74.10
0563127505            04/15/2016  05/20/2016         139.83
0839000486            04/15/2016  05/20/2016         143.29
1132834340            04/15/2016  05/20/2016         113.31
4012525491            04/15/2016  05/20/2016          48.97
4602325955            04/15/2016  05/20/2016          15.88
4970932911            04/15/2016  05/20/2016         275.64
6276422505            04/15/2016  05/20/2016          38.13
6691573940            04/15/2016  05/20/2016        8150.54
6791993840            04/15/2016  05/20/2016           7.16
6998249855            04/15/2016  05/20/2016          43.63
7902610000            04/15/2016  05/20/2016         230.27
7975467809            04/15/2016  05/20/2016          35.79
8044091489            04/15/2016  05/20/2016          25.47
9333552504            04/15/2016  05/20/2016         187.69
2547693222            04/18/2016  05/23/2016          27.94

58 VA Dominion Invoices for a Total Invoice Amount of $31612.97

58 Total Alexandria Invoices for a Total Invoice Amount of $31612.97


Organization:   Total

58 Total Invoices for a Total Invoice Amount of $31612.97

