
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/17/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0014940001            05/11/2010  06/15/2010         624.57
2232277083            05/11/2010  06/15/2010        2167.34
2990617504            05/11/2010  06/15/2010         170.91
4032400121            05/11/2010  06/15/2010         605.43
4696475005            05/11/2010  06/15/2010       20601.96
5863539630            05/11/2010  06/15/2010        1126.92
6265845005            05/11/2010  06/15/2010         627.92
6904957500            05/11/2010  06/15/2010         212.26
7800570009            05/11/2010  06/15/2010         637.08
7852141840            05/11/2010  06/15/2010        2770.24
9304957500            05/11/2010  06/15/2010         190.88
0035425008            05/12/2010  06/16/2010          58.60
0045282506            05/12/2010  06/16/2010          59.85
0865355002            05/12/2010  06/16/2010         102.85
0875041303            05/12/2010  06/16/2010          14.27
0886617919            05/12/2010  06/16/2010          31.27
0899594022            05/12/2010  06/16/2010          36.28
0906461793            05/12/2010  06/16/2010          30.72
0917312621            05/12/2010  06/16/2010          22.81
0925594723            05/12/2010  06/16/2010          40.11
0939811717            05/12/2010  06/16/2010          20.77
0949361505            05/12/2010  06/16/2010          41.06
0957987662            05/12/2010  06/16/2010          51.62
0962345666            05/12/2010  06/16/2010          34.87
1030506974            05/12/2010  06/16/2010          79.83
2596065009            05/12/2010  06/16/2010          96.98
2942720000            05/12/2010  06/16/2010          95.57
3004480236            05/12/2010  06/16/2010          15.53
5737778562            05/12/2010  06/16/2010          86.17
6372590007            05/12/2010  06/16/2010          25.85
7902610000            05/12/2010  06/16/2010         644.15
7976345004            05/12/2010  06/16/2010        2377.31
8395777488            05/12/2010  06/16/2010         175.60
0104237722            05/13/2010  06/17/2010        1391.24
0853450005            05/13/2010  06/17/2010         263.64
1513230001            05/13/2010  06/17/2010         244.30
1606240008            05/13/2010  06/17/2010        4983.88
2342127509            05/13/2010  06/17/2010         364.21
3110640004            05/13/2010  06/17/2010         325.05
5722222501            05/13/2010  06/17/2010          61.74
8245865004            05/13/2010  06/17/2010        1417.83
8485977501            05/13/2010  06/17/2010         450.82
9523688605            05/13/2010  06/17/2010         314.44

43 VA Dominion Invoices for a Total Invoice Amount of $43694.73

43 Total Alexandria Invoices for a Total Invoice Amount of $43694.73

Organization:   Total

43 Total Invoices for a Total Invoice Amount of $43694.73

