
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/07/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1897664189            02/28/2012  04/03/2012        1320.68
0823337506            03/02/2012  04/09/2012          11.45
1765582505            03/02/2012  04/09/2012         141.60
1863767503            03/02/2012  04/09/2012          68.98
1973380007            03/02/2012  04/09/2012         197.13
2073392504            03/02/2012  04/09/2012         142.50
2123460004            03/02/2012  04/09/2012          43.42
2154604132            03/02/2012  04/09/2012         140.59
3341907974            03/02/2012  04/09/2012           5.66
3355630009            03/02/2012  04/09/2012          15.57
3675982502            03/02/2012  04/09/2012          21.15
4626102505            03/02/2012  04/09/2012         118.54
4793367501            03/02/2012  04/09/2012         105.25
5033402503            03/02/2012  04/09/2012          29.03
5163527509            03/02/2012  04/09/2012          25.54
5316252500            03/02/2012  04/09/2012        9188.14
5321630005            03/02/2012  04/09/2012         120.12
5341575008            03/02/2012  04/09/2012          60.50
5431647501            03/02/2012  04/09/2012        1192.87
5498080240            03/02/2012  04/09/2012         220.30
5593500001            03/02/2012  04/09/2012          13.75
5611957373            03/02/2012  04/09/2012           7.26
6124540409            03/02/2012  04/09/2012         183.16
6137557531            03/02/2012  04/09/2012          71.17
6433295000            03/02/2012  04/09/2012          41.02
6651850288            03/02/2012  04/09/2012           8.16
6923515008            03/02/2012  04/09/2012          58.29
7005172502            03/02/2012  04/09/2012         161.57
7122056133            03/02/2012  04/09/2012           5.95
7241105886            03/02/2012  04/09/2012          28.75
8973730404            03/02/2012  04/09/2012         410.28
9562096736            03/02/2012  04/09/2012         139.91
9598044056            03/02/2012  04/09/2012           6.27
9995390003            03/02/2012  04/09/2012          81.17
1011348529            03/05/2012  04/09/2012        1483.64
5246257504            03/05/2012  04/09/2012        2408.36
5411705006            03/05/2012  04/09/2012         330.18
6533151400            03/05/2012  04/09/2012       11600.10
6611367506            03/05/2012  04/09/2012         316.38
7152308461            03/05/2012  04/09/2012        2845.83
8371427504            03/05/2012  04/09/2012        1282.85
8381307506            03/05/2012  04/09/2012         507.45
9273322504            03/05/2012  04/09/2012         530.73
9596382508            03/05/2012  04/09/2012       15093.64

44 VA Dominion Invoices for a Total Invoice Amount of $50784.89

44 Total Alexandria Invoices for a Total Invoice Amount of $50784.89

Organization:   Total

44 Total Invoices for a Total Invoice Amount of $50784.89

