
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/15/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0313545006            02/07/2012  03/13/2012         140.79
1156320002            02/07/2012  03/13/2012        4149.43
1545407502            02/07/2012  03/13/2012         192.38
2865622506            02/07/2012  03/13/2012         130.52
4696475005            02/07/2012  03/13/2012       26909.97
5658873640            02/07/2012  02/29/2012         765.49
6414967502            02/07/2012  03/13/2012          25.79
6626365008            02/07/2012  03/13/2012        9108.34
6976229325            02/07/2012  03/13/2012           5.66
7146330001            02/07/2012  03/13/2012        2797.78
7352631019            02/07/2012  03/13/2012        2566.56
8703872054            02/07/2012  03/13/2012         881.94
8955365005            02/07/2012  03/13/2012         754.26
0551576051            02/08/2012  03/14/2012          25.63
0662927573            02/08/2012  03/14/2012        2011.31
1043295003            02/08/2012  03/14/2012           5.66
1312808247            02/08/2012  03/14/2012          52.80
1856265002            02/08/2012  03/14/2012        4047.74
2040619443            02/08/2012  03/14/2012        8317.59
2174476057            02/08/2012  03/14/2012         138.01
2225822507            02/08/2012  03/14/2012         513.45
2923347955            02/08/2012  03/14/2012         146.19
3103257501            02/08/2012  03/14/2012         327.97
3470617501            02/08/2012  03/14/2012         251.26
6070697393            02/08/2012  03/14/2012         107.43
6670610002            02/08/2012  03/14/2012         486.08
6855697501            02/08/2012  03/14/2012         218.42
7199264891            02/08/2012  03/14/2012         228.70
7236357500            02/08/2012  03/14/2012        3521.26
7320592509            02/08/2012  03/14/2012          49.20
7448178173            02/08/2012  03/14/2012         220.91
7835036513            02/08/2012  03/14/2012        2190.08
8515290008            02/08/2012  03/14/2012        1252.94
8525402502            02/08/2012  03/14/2012         223.70
8954752245            02/08/2012  03/14/2012         176.86
8965342507            02/08/2012  03/14/2012          13.66
9091146192            02/08/2012  03/14/2012         329.28
9216886433            02/08/2012  03/14/2012          51.40
0014940001            02/09/2012  03/15/2012         705.14
2990617504            02/09/2012  03/15/2012           5.66
4032400121            02/09/2012  03/15/2012         435.14
4802659823            02/09/2012  03/15/2012       13970.58
5863539630            02/09/2012  03/15/2012        1726.79
6265845005            02/09/2012  03/15/2012         674.01
6904957500            02/09/2012  03/15/2012         269.35
7852141840            02/09/2012  03/15/2012        2903.44
9304957500            02/09/2012  03/15/2012         142.00
0035425008            02/10/2012  03/16/2012          47.11
0045282506            02/10/2012  03/16/2012          81.17
0865355002            02/10/2012  03/16/2012         195.64
0875041303            02/10/2012  03/16/2012          29.73
0886617919            02/10/2012  03/16/2012          42.00
0899594022            02/10/2012  03/16/2012          42.72
0906461793            02/10/2012  03/16/2012          21.06
0917312621            02/10/2012  03/16/2012          36.61
0925594723            02/10/2012  03/16/2012          41.91
0939811717            02/10/2012  03/16/2012          26.83
0949361505            02/10/2012  03/16/2012          16.74
0957987662            02/10/2012  03/16/2012          35.62
0962345666            02/10/2012  03/16/2012          24.74
1030506974            02/10/2012  03/16/2012          -3.21
2342127509            02/10/2012  03/16/2012        -120.74
2596065009            02/10/2012  03/16/2012         111.33
2942720000            02/10/2012  03/16/2012          79.76
3004480236            02/10/2012  03/16/2012          20.84
4452642962            02/09/2012  03/15/2012       22057.04
5722222501            02/10/2012  03/16/2012        -128.99
5737778562            02/10/2012  03/16/2012         140.39
6372590007            02/10/2012  03/16/2012         156.78
7800570009            02/10/2012  03/16/2012         120.72
7902610000            02/10/2012  03/16/2012         352.60
7976345004            02/10/2012  03/16/2012        2646.74
8395777488            02/10/2012  03/16/2012        1030.28
0104237722            02/13/2012  03/19/2012        2974.37
0853450005            02/13/2012  03/19/2012         554.60
1513230001            02/13/2012  03/19/2012         392.39
1606240008            02/13/2012  03/19/2012        5924.89
3110640004            02/13/2012  03/19/2012         628.92
6615730006            02/13/2012  03/19/2012         173.47
8245865004            02/13/2012  03/19/2012        2715.24
8485977501            02/13/2012  03/19/2012         511.50
9271454192            02/13/2012  03/19/2012         195.43
9523688605            02/13/2012  03/19/2012         633.14

83 VA Dominion Invoices for a Total Invoice Amount of $135977.92

83 Total Alexandria Invoices for a Total Invoice Amount of $135977.92

Organization:   Total

83 Total Invoices for a Total Invoice Amount of $135977.92

