
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/08/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            09/01/2010  10/06/2010           6.26
1765582505            09/01/2010  10/06/2010         294.57
1863767503            09/01/2010  10/06/2010         101.05
1973380007            09/01/2010  10/06/2010         134.58
2073392504            09/01/2010  10/06/2010          76.47
2123460004            09/01/2010  10/06/2010          21.97
2154604132            09/01/2010  10/06/2010         167.08
3341907974            09/01/2010  10/06/2010           5.50
3355630009            09/01/2010  10/06/2010          12.29
3675982502            09/01/2010  10/06/2010          18.39
4626102505            09/01/2010  10/06/2010         195.31
4793367501            09/01/2010  10/06/2010          67.38
5033402503            09/01/2010  10/06/2010          15.63
5163527509            09/01/2010  10/06/2010          19.93
5316252500            09/01/2010  10/06/2010        8800.12
5321630005            09/01/2010  10/06/2010          89.02
5341575008            09/01/2010  10/06/2010          23.72
5411705006            09/01/2010  10/06/2010         371.56
5431647501            09/01/2010  10/06/2010        1629.87
5498080240            09/01/2010  10/06/2010         135.17
5593500001            09/01/2010  10/06/2010           9.11
5611957373            09/01/2010  10/06/2010           8.00
6124540409            09/01/2010  10/06/2010          92.19
6137557531            09/01/2010  10/06/2010          76.47
6433295000            09/01/2010  10/06/2010          15.22
6651850288            09/01/2010  10/06/2010           5.50
6733352501            09/01/2010  10/06/2010         252.20
6923515008            09/01/2010  10/06/2010          30.42
7005172502            09/01/2010  10/06/2010         323.45
7122056133            09/01/2010  10/06/2010           6.37
7241105886            09/01/2010  10/06/2010          26.33
8973730404            09/01/2010  10/06/2010         286.99
9562096736            09/01/2010  10/06/2010         129.23
9598044056            09/01/2010  10/06/2010           5.59
9995390003            09/01/2010  10/06/2010          52.50
5246257504            09/02/2010  10/07/2010        2482.11
6533151400            09/02/2010  10/07/2010       11331.88
8371427504            09/02/2010  10/07/2010         981.94
8381307506            09/02/2010  10/07/2010         217.49
9273322504            09/02/2010  10/07/2010         609.40
9596382508            09/02/2010  10/07/2010       14854.12
0851910000            09/03/2010  10/08/2010        1079.58
1704970001            09/03/2010  10/08/2010         200.30
1735865006            09/03/2010  10/08/2010         333.07
1857386260            09/03/2010  10/08/2010           5.50
2186032500            09/03/2010  10/08/2010        2255.65
3033837505            09/03/2010  10/08/2010         490.24
3419594464            09/03/2010  10/08/2010        4948.05
3870683699            09/03/2010  10/08/2010          96.67
4676162508            09/03/2010  10/08/2010         959.16
5265675008            09/03/2010  10/08/2010         275.07
5746157501            09/03/2010  10/08/2010           6.19
5837025922            09/03/2010  10/08/2010         126.40
6395925008            09/03/2010  10/08/2010         354.51
7152308461            09/03/2010  10/08/2010        3229.91
8486060000            09/03/2010  10/08/2010         897.77
8555470007            09/03/2010  10/08/2010          89.12
8975650279            09/03/2010  10/08/2010           6.37
9006000005            09/03/2010  10/08/2010         434.75
9026057506            09/03/2010  10/08/2010         565.77
9423383257            09/03/2010  10/08/2010         290.61
9581789907            09/03/2010  10/08/2010          28.09

62 VA Dominion Invoices for a Total Invoice Amount of $60655.16

62 Total Alexandria Invoices for a Total Invoice Amount of $60655.16

Organization:   Total

62 Total Invoices for a Total Invoice Amount of $60655.16

