
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 08/05/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1897664189            07/29/2015  09/02/2015        1357.02
2096325002            07/29/2015  09/02/2015        7397.62
2106427509            07/29/2015  09/02/2015        5755.38
2116335007            07/29/2015  09/02/2015        2550.28
0823337506            08/03/2015  09/08/2015           7.57
0850668062            08/03/2015  09/08/2015          27.24
1118501327            08/03/2015  09/08/2015          34.00
1301306682            08/03/2015  09/08/2015          20.35
1765582505            08/03/2015  09/08/2015         248.67
1863767503            08/03/2015  09/08/2015          88.81
1934161330            08/03/2015  09/08/2015           8.07
1973380007            08/03/2015  09/08/2015         135.96
2073392504            08/03/2015  09/08/2015         100.83
2123460004            08/03/2015  09/08/2015          34.69
2154604132            08/03/2015  09/08/2015         199.46
2464858170            08/03/2015  09/08/2015          20.93
3249452008            08/03/2015  09/08/2015          41.74
3341907974            08/03/2015  09/08/2015          26.96
3355630009            08/03/2015  09/08/2015          15.13
3675982502            08/03/2015  09/08/2015          15.82
4287681979            08/03/2015  09/08/2015          20.43
4626102505            08/03/2015  09/08/2015         219.97
4793367501            08/03/2015  09/08/2015          74.29
5033402503            08/03/2015  09/08/2015          20.59
5316252500            08/03/2015  09/08/2015       10043.83
5321630005            08/03/2015  09/08/2015          79.36
5411705006            08/03/2015  09/08/2015         421.83
5431647501            08/03/2015  09/08/2015        3834.92
5593500001            08/03/2015  09/08/2015          14.24
5611957373            08/03/2015  09/08/2015          10.18
5781917504            08/03/2015  09/08/2015           6.59
6124540409            08/03/2015  09/08/2015         155.61
6137557531            08/03/2015  09/08/2015          88.91
6433295000            08/03/2015  09/08/2015          33.60
6651850288            08/03/2015  09/08/2015          69.83
6923515008            08/03/2015  09/08/2015          59.31
7005172502            08/03/2015  09/08/2015         346.45
7122056133            08/03/2015  09/08/2015           6.89
7241105886            08/03/2015  09/08/2015          29.49
7996733445            08/03/2015  09/08/2015          26.64
8702071724            08/03/2015  09/08/2015         109.35
8973730404            08/03/2015  09/08/2015         329.31
9116039182            08/03/2015  09/08/2015          36.28
9562096736            08/03/2015  09/08/2015          44.71
9598044056            08/03/2015  09/08/2015           6.67
9901598657            08/03/2015  09/08/2015           7.19
9995390003            08/03/2015  09/08/2015          69.04

47 VA Dominion Invoices for a Total Invoice Amount of $34252.04

47 Total Alexandria Invoices for a Total Invoice Amount of $34252.04


Organization:   Total

47 Total Invoices for a Total Invoice Amount of $34252.04

