
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/09/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            05/02/2018  06/06/2018          12.10
0850668062            05/02/2018  06/06/2018           8.10
1118501327            05/02/2018  06/06/2018          30.80
1301306682            05/02/2018  06/06/2018          20.12
1625039498            05/02/2018  06/06/2018          86.09
1765582505            05/02/2018  06/06/2018         131.02
1863767503            05/02/2018  06/06/2018          45.05
1934161330            05/02/2018  06/06/2018           7.99
1973380007            05/02/2018  06/06/2018         176.62
2073392504            05/02/2018  06/06/2018          95.68
2123460004            05/02/2018  06/06/2018          32.71
2154604132            05/02/2018  06/06/2018         231.76
2291013056            05/02/2018  06/06/2018         122.12
2464858170            05/02/2018  06/06/2018          20.63
2689812424            05/02/2018  06/06/2018           9.50
3249452008            05/02/2018  06/06/2018          94.77
3341907974            05/02/2018  06/06/2018          27.07
3355630009            05/02/2018  06/06/2018          16.14
3675982502            05/02/2018  06/06/2018          13.10
4287681979            05/02/2018  06/06/2018          18.44
4626102505            05/02/2018  06/06/2018          49.47
4793367501            05/02/2018  06/06/2018          82.71
5033402503            05/02/2018  06/06/2018           6.59
5316252500            05/02/2018  06/06/2018        8054.58
5321630005            05/02/2018  06/06/2018         240.69
5348784637            05/02/2018  06/06/2018          23.96
5411705006            05/02/2018  06/06/2018         227.57
5431647501            05/02/2018  06/06/2018        1850.72
5593500001            05/02/2018  06/06/2018          15.42
5611957373            05/02/2018  06/06/2018          10.22
5781917504            05/02/2018  06/06/2018           6.59
6124540409            05/02/2018  06/06/2018         157.12
6137557531            05/02/2018  06/06/2018          89.65
6167465670            05/02/2018  06/06/2018          20.65
6433295000            05/02/2018  06/06/2018          41.85
6651850288            05/02/2018  06/06/2018         114.56
6923515008            05/02/2018  06/06/2018          48.58
7005172502            05/02/2018  06/06/2018         177.93
7122056133            05/02/2018  06/06/2018           6.88
7996733445            05/02/2018  06/06/2018          24.90
8359428136            05/02/2018  06/06/2018          18.74
8702071724            05/02/2018  06/06/2018          85.13
8973730404            05/02/2018  06/06/2018         220.76
9116039182            05/02/2018  06/06/2018          34.10
9598044056            05/02/2018  06/06/2018           6.88
9901598657            05/02/2018  06/06/2018           7.27
9995390003            05/02/2018  06/06/2018          70.47
5246257504            05/03/2018  06/07/2018        2273.13
6533151400            05/03/2018  06/07/2018       10368.14
6611367506            05/03/2018  06/07/2018         133.04
7152308461            05/03/2018  06/07/2018        2603.45
8371427504            05/03/2018  06/07/2018        1127.87
8381307506            05/03/2018  06/07/2018         196.62
9273322504            05/03/2018  06/07/2018         524.34
0215490004            05/04/2018  06/08/2018         136.94
0851910000            05/04/2018  06/08/2018        1002.90
1704970001            05/04/2018  06/08/2018         136.85
1795517794            05/04/2018  06/08/2018          42.55
2186032500            05/04/2018  06/08/2018        1350.45
2752013074            05/04/2018  06/08/2018          44.15
2959751336            05/04/2018  06/08/2018          17.26
3033837505            05/04/2018  06/08/2018         204.35
3419594464            05/04/2018  06/08/2018        3408.47
3870683699            05/04/2018  06/08/2018          69.26
4676162508            05/04/2018  06/08/2018          31.42
5265675008            05/04/2018  06/08/2018         279.04
5837025922            05/04/2018  06/08/2018         106.62
6117561719            05/04/2018  06/08/2018          22.47
6395925008            05/04/2018  06/08/2018         244.44
6604225000            05/04/2018  06/08/2018          36.93
7568833136            05/04/2018  06/08/2018           9.19
7639515233            05/04/2018  06/08/2018           7.27
7967529061            05/04/2018  06/08/2018        -557.93
7985565550            05/04/2018  06/08/2018          49.42
8486060000            05/04/2018  06/08/2018         756.48
8555470007            05/04/2018  06/08/2018          48.46
9006000005            05/04/2018  06/08/2018         201.00
9026057506            05/04/2018  06/08/2018         430.41
9423383257            05/04/2018  06/08/2018         130.92
9581789907            05/04/2018  06/08/2018          14.63
9596382508            05/04/2018  06/08/2018       11797.16
0313545006            05/07/2018  06/11/2018          67.54
1122287962            05/07/2018  06/11/2018         426.29
1156320002            05/07/2018  06/11/2018        2953.34
1545407502            05/07/2018  06/11/2018         128.19
1856265002            05/07/2018  06/11/2018        3291.21
4006384632            05/07/2018  06/11/2018          36.83
4452642962            05/07/2018  06/11/2018       19040.33
4696475005            05/07/2018  06/11/2018       23558.70
6414967502            05/07/2018  06/11/2018          25.80
6626365008            05/07/2018  06/11/2018        8365.87
7146330001            05/07/2018  06/11/2018        2515.67
7352631019            05/07/2018  06/11/2018        2583.63
7743229473            05/07/2018  06/11/2018          -6.88
8703872054            05/07/2018  06/11/2018         753.58
8955365005            05/07/2018  06/11/2018         646.40

96 VA Dominion Invoices for a Total Invoice Amount of $114528.00

96 Total Alexandria Invoices for a Total Invoice Amount of $114528.00


Organization:   Total

96 Total Invoices for a Total Invoice Amount of $114528.00

