
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 01/08/2020

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            01/03/2020  02/07/2020          13.82
1118501327            01/03/2020  02/07/2020          35.93
1301306682            01/03/2020  02/07/2020          21.61
1625039498            01/03/2020  02/07/2020         110.91
1765582505            01/03/2020  02/07/2020         130.07
1863767503            01/03/2020  02/07/2020          78.13
1973380007            01/03/2020  02/07/2020         211.88
2073392504            01/03/2020  02/07/2020         137.63
2123460004            01/03/2020  02/07/2020          48.38
2154604132            01/03/2020  02/07/2020         216.48
2291013056            01/03/2020  02/07/2020         145.08
2464858170            01/03/2020  02/07/2020          22.13
2689812424            01/03/2020  02/07/2020          10.78
3249452008            01/03/2020  02/07/2020         121.26
3341907974            01/03/2020  02/07/2020          33.10
3355630009            01/03/2020  02/07/2020          20.30
3675982502            01/03/2020  02/07/2020          47.57
4287681979            01/03/2020  02/07/2020          20.12
4626102505            01/03/2020  02/07/2020          83.48
4793367501            01/03/2020  02/07/2020         119.70
5033402503            01/03/2020  02/07/2020          12.15
5316252500            01/03/2020  02/07/2020        9256.11
5321630005            01/03/2020  02/07/2020         338.10
5348784637            01/03/2020  02/07/2020          21.44
5411705006            01/03/2020  02/07/2020         405.65
5431647501            01/03/2020  02/07/2020        2008.07
5593500001            01/03/2020  02/07/2020          17.59
5611957373            01/03/2020  02/07/2020           8.68
5781917504            01/03/2020  02/07/2020           6.59
6124540409            01/03/2020  02/07/2020          53.82
6137557531            01/03/2020  02/07/2020         113.42
6167465670            01/03/2020  02/07/2020          30.37
6923515008            01/03/2020  02/07/2020          24.41
7005172502            01/03/2020  02/07/2020         170.84
7122056133            01/03/2020  02/07/2020           6.89
7967529061            01/03/2020  02/07/2020        -425.29
7996733445            01/03/2020  02/07/2020          27.41
8266487381            01/03/2020  02/07/2020          42.83
8359428136            01/03/2020  02/07/2020          23.96
8702071724            01/03/2020  02/07/2020         261.95
8973730404            01/03/2020  02/07/2020         298.55
9116039182            01/03/2020  02/07/2020          36.95
9995390003            01/03/2020  02/07/2020         122.33
0850668062            01/06/2020  02/10/2020           8.27
1934161330            01/06/2020  02/10/2020           9.96
2847792476            01/06/2020  02/10/2020           7.63
4062922945            01/06/2020  02/10/2020          71.97
5246257504            01/06/2020  02/10/2020        2372.84
5757122840            01/06/2020  02/10/2020         643.39
6533151400            01/06/2020  02/10/2020       11482.57
6611367506            01/06/2020  02/10/2020         272.62
6651850288            01/06/2020  02/10/2020          10.36
7152308461            01/06/2020  02/10/2020        2914.03
8371427504            01/06/2020  02/10/2020        1824.50
8381307506            01/06/2020  02/10/2020         852.27
9273322504            01/06/2020  02/10/2020         623.50
9596382508            01/06/2020  02/10/2020       10823.92
9598044056            01/06/2020  02/10/2020           6.79
9901598657            01/06/2020  02/10/2020           7.41

59 VA Dominion Invoices for a Total Invoice Amount of $46423.21

59 Total Alexandria Invoices for a Total Invoice Amount of $46423.21


Organization:   Total

59 Total Invoices for a Total Invoice Amount of $46423.21

