
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 11/12/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0313545006            11/04/2014  12/09/2014         134.48
1122287962            11/04/2014  12/09/2014         250.48
1156320002            11/04/2014  12/09/2014        3265.72
1545407502            11/04/2014  12/09/2014         152.01
1856265002            11/04/2014  12/09/2014        3224.21
4452642962            11/04/2014  12/09/2014       16330.49
4696475005            11/04/2014  12/09/2014       22979.81
5658873640            11/04/2014  12/01/2014         347.27
6414967502            11/04/2014  12/09/2014          25.29
6626365008            11/04/2014  12/09/2014        8623.99
7146330001            11/04/2014  12/09/2014        2706.11
7352631019            11/04/2014  12/09/2014        2071.11
8703872054            11/04/2014  12/09/2014        1170.92
8955365005            11/04/2014  12/09/2014         814.74
0662927573            11/05/2014  12/10/2014        2201.06
1043295003            11/05/2014  12/10/2014           6.59
1312808247            11/05/2014  12/10/2014          31.28
2040619443            11/05/2014  12/10/2014        6974.55
2174476057            11/05/2014  12/10/2014          97.56
2225822507            11/05/2014  12/10/2014         296.57
2923347955            11/05/2014  12/10/2014         116.26
3103257501            11/05/2014  12/10/2014         230.86
3470617501            11/05/2014  12/10/2014         223.60
4802659823            11/05/2014  12/10/2014       12912.84
6070697393            11/05/2014  12/10/2014           9.49
6670610002            11/05/2014  12/10/2014          68.72
6855697501            11/05/2014  12/10/2014         314.67
7199264891            11/05/2014  12/10/2014          57.88
7236357500            11/05/2014  12/10/2014        2802.40
7320592509            11/05/2014  12/10/2014          49.77
7448178173            11/05/2014  12/10/2014          99.42
7835036513            11/05/2014  12/10/2014        1530.06
8954752245            11/05/2014  12/10/2014          84.42
8965342507            11/05/2014  12/10/2014         173.07
9091146192            11/05/2014  12/10/2014         152.67
9216886433            11/05/2014  12/10/2014          50.24
0014940001            11/06/2014  12/11/2014         685.53
2990617504            11/06/2014  12/11/2014          62.35
4032400121            11/06/2014  12/11/2014         738.32
5863539630            11/06/2014  12/11/2014         992.26
6265845005            11/06/2014  12/11/2014         665.15
6904957500            11/06/2014  12/11/2014         200.17
7800570009            11/06/2014  12/11/2014         564.10
7852141840            11/06/2014  12/11/2014        2563.19
9304957500            11/06/2014  12/11/2014         324.93
0035425008            11/07/2014  12/12/2014          47.92
0045282506            11/07/2014  12/12/2014          49.18
0865355002            11/07/2014  12/12/2014          95.26
0875041303            11/07/2014  12/12/2014          27.39
0886617919            11/07/2014  12/12/2014          32.83
0899594022            11/07/2014  12/12/2014          23.73
0906461793            11/07/2014  12/12/2014          36.69
0917312621            11/07/2014  12/12/2014          40.17
0925594723            11/07/2014  12/12/2014          25.74
0939811717            11/07/2014  12/12/2014          35.82
0949361505            11/07/2014  12/12/2014          51.50
0957987662            11/07/2014  12/12/2014          19.77
0962345666            11/07/2014  12/12/2014          12.10
1030506974            11/07/2014  12/12/2014           7.26
1338347873            11/07/2014  12/12/2014          46.86
2342127509            11/07/2014  12/12/2014         517.64
2596065009            11/07/2014  12/12/2014          76.87
2942720000            11/07/2014  12/12/2014          14.13
3004480236            11/07/2014  12/12/2014          20.35
5606496759            11/07/2014  12/12/2014           6.59
5722222501            11/07/2014  12/12/2014         281.46
5737778562            11/07/2014  12/12/2014          43.47
6372590007            11/07/2014  12/12/2014          72.28
7902610000            11/07/2014  12/12/2014         110.83
7976345004            11/07/2014  12/12/2014        1916.93
8395777488            11/07/2014  12/12/2014         571.67
9864369971            11/07/2014  12/12/2014          59.25

72 VA Dominion Invoices for a Total Invoice Amount of $101620.30

72 Total Alexandria Invoices for a Total Invoice Amount of $101620.30


Organization:   Total

72 Total Invoices for a Total Invoice Amount of $101620.30

