
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/16/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0551576051            05/08/2012  06/12/2012          25.63
0662927573            05/08/2012  06/12/2012        2748.12
1043295003            05/08/2012  06/12/2012           5.66
1312808247            05/08/2012  06/12/2012          47.71
1856265002            05/08/2012  06/12/2012        3698.33
2040619443            05/08/2012  06/12/2012        7705.49
2174476057            05/08/2012  06/12/2012         108.44
2225822507            05/08/2012  06/12/2012         376.62
2923347955            05/08/2012  06/12/2012         177.76
3103257501            05/08/2012  06/12/2012         259.66
3470617501            05/08/2012  06/12/2012         134.21
4452642962            05/07/2012  06/11/2012       18524.66
6070697393            05/08/2012  06/12/2012           7.06
6670610002            05/08/2012  06/12/2012          84.16
6855697501            05/08/2012  06/12/2012         260.85
7199264891            05/08/2012  06/12/2012          95.25
7236357500            05/08/2012  06/12/2012        3318.34
7320592509            05/08/2012  06/12/2012          47.82
7448178173            05/08/2012  06/12/2012          93.66
7835036513            05/08/2012  06/12/2012        1716.64
8515290008            05/08/2012  06/12/2012         709.96
8525402502            05/08/2012  06/12/2012         184.95
8954752245            05/08/2012  06/12/2012          55.62
8965342507            05/08/2012  06/12/2012         135.50
9091146192            05/08/2012  06/12/2012         214.70
9216886433            05/08/2012  06/12/2012          48.41
0014940001            05/09/2012  06/13/2012         824.75
2990617504            05/09/2012  06/13/2012          53.62
4032400121            05/09/2012  06/13/2012         748.77
4802659823            05/09/2012  06/13/2012       14500.89
5863539630            05/09/2012  06/13/2012        1583.36
6265845005            05/09/2012  06/13/2012         723.78
6904957500            05/09/2012  06/13/2012         173.47
7800570009            05/09/2012  06/13/2012        1041.23
7852141840            05/09/2012  06/13/2012        2683.47
9304957500            05/09/2012  06/13/2012         128.02
0035425008            05/10/2012  06/14/2012          33.03
0045282506            05/10/2012  06/14/2012          54.99
0865355002            05/10/2012  06/14/2012          98.15
0875041303            05/10/2012  06/14/2012          31.92
0886617919            05/10/2012  06/14/2012          56.30
0899594022            05/10/2012  06/14/2012          49.20
0906461793            05/10/2012  06/14/2012          21.15
0917312621            05/10/2012  06/14/2012          30.83
0925594723            05/10/2012  06/14/2012          36.41
0939811717            05/10/2012  06/14/2012          33.43
0949361505            05/10/2012  06/14/2012          23.94
0957987662            05/10/2012  06/14/2012          73.77
0962345666            05/10/2012  06/14/2012          22.53
1030506974            05/10/2012  06/14/2012          23.65
2342127509            05/10/2012  06/14/2012         467.10
2596065009            05/10/2012  06/14/2012          90.76
2942720000            05/10/2012  06/14/2012          89.06
3004480236            05/10/2012  06/14/2012          17.14
5722222501            05/10/2012  06/14/2012         121.52
5737778562            05/10/2012  06/14/2012         104.55
6372590007            05/10/2012  06/14/2012          53.00
7902610000            05/10/2012  06/14/2012         107.93
7976345004            05/10/2012  06/14/2012        2700.72
8395777488            05/10/2012  06/14/2012         473.11
0104237722            05/11/2012  06/15/2012        2028.12
0853450005            05/11/2012  06/15/2012         445.43
1513230001            05/11/2012  06/15/2012         363.13
1606240008            05/11/2012  06/15/2012        6312.83
3110640004            05/11/2012  06/15/2012         221.40
6615730006            05/11/2012  06/15/2012         437.13
8245865004            05/11/2012  06/15/2012        1063.69
8485977501            05/11/2012  06/15/2012         548.07
9271454192            05/11/2012  06/15/2012         507.06
9523688605            05/11/2012  06/15/2012         558.75

70 VA Dominion Invoices for a Total Invoice Amount of $80546.37

70 Total Alexandria Invoices for a Total Invoice Amount of $80546.37

Organization:   Total

70 Total Invoices for a Total Invoice Amount of $80546.37

