
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 10/10/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
5246257504            10/02/2018  11/06/2018        2534.52
6433295000            10/02/2018  11/06/2018          45.01
6533151400            10/02/2018  11/06/2018       13350.39
6611367506            10/02/2018  11/06/2018         124.51
7152308461            10/02/2018  11/06/2018        3150.28
8371427504            10/02/2018  11/06/2018        1070.38
8381307506            10/02/2018  11/06/2018         234.53
9273322504            10/02/2018  11/06/2018         792.29
9596382508            10/02/2018  11/06/2018       16892.63
0215490004            10/03/2018  11/07/2018         170.66
0399795483            10/03/2018  11/07/2018           8.69
0851910000            10/03/2018  11/07/2018         987.66
1704970001            10/03/2018  11/07/2018         297.30
1795517794            10/03/2018  11/07/2018          49.54
2186032500            10/03/2018  11/07/2018        2675.31
2752013074            10/03/2018  11/07/2018          49.52
2959751336            10/03/2018  11/07/2018          19.06
3033837505            10/03/2018  11/07/2018         314.55
3419594464            10/03/2018  11/07/2018        5963.41
3870683699            10/03/2018  11/07/2018          70.85
4676162508            10/03/2018  11/07/2018         967.57
5265675008            10/03/2018  11/07/2018         298.87
5837025922            10/03/2018  11/07/2018         117.35
6117561719            10/03/2018  11/07/2018          26.11
6395925008            10/03/2018  11/07/2018         400.43
6604225000            10/03/2018  11/07/2018          39.24
7568833136            10/03/2018  11/07/2018           9.83
7639515233            10/03/2018  11/07/2018           7.42
7967529061            10/03/2018  11/07/2018        -524.98
7985565550            10/03/2018  11/07/2018          63.20
8486060000            10/03/2018  11/07/2018        1214.10
8555470007            10/03/2018  11/07/2018          88.59
9006000005            10/03/2018  11/07/2018         345.98
9026057506            10/03/2018  11/07/2018         691.11
9423383257            10/03/2018  11/07/2018         340.05
9581789907            10/03/2018  11/07/2018          15.83
0313545006            10/04/2018  11/08/2018         129.75
1122287962            10/04/2018  11/08/2018          68.84
1156320002            10/04/2018  11/08/2018        3003.37
1545407502            10/04/2018  11/08/2018         128.86
1856265002            10/04/2018  11/08/2018        3893.00
4006384632            10/04/2018  11/08/2018          36.77
4452642962            10/04/2018  11/08/2018       24453.61
4696475005            10/04/2018  11/08/2018       28307.15
6414967502            10/04/2018  11/08/2018          26.42
6626365008            10/04/2018  11/08/2018       10331.93
7146330001            10/04/2018  11/08/2018        2927.31
7352631019            10/04/2018  11/08/2018        2538.77
7743229473            10/04/2018  11/08/2018          22.80
8703872054            10/04/2018  11/08/2018         556.84
8955365005            10/04/2018  11/08/2018         972.18
0442731477            10/05/2018  11/09/2018          61.92
0662927573            10/05/2018  11/09/2018        3851.07
0979288487            10/05/2018  11/09/2018          63.75
1043295003            10/05/2018  11/09/2018          18.77
1312808247            10/05/2018  11/09/2018          45.01
2040619443            10/05/2018  11/09/2018        5842.23
2174476057            10/05/2018  11/09/2018          83.86
2225822507            10/05/2018  11/09/2018         301.82
2371115839            10/05/2018  11/09/2018          62.71
2923347955            10/05/2018  11/09/2018         110.75
3092500747            10/05/2018  11/09/2018          66.64
3103257501            10/05/2018  11/09/2018         324.72
3104883701            10/05/2018  11/09/2018        5873.29
3470617501            10/05/2018  11/09/2018         136.77
4802659823            10/05/2018  11/09/2018       13622.03
5680981221            10/05/2018  11/09/2018          16.44
6070697393            10/05/2018  11/09/2018           9.52
6670610002            10/05/2018  11/09/2018          28.95
6855697501            10/05/2018  11/09/2018         269.70
7199264891            10/05/2018  11/09/2018          66.12
7236357500            10/05/2018  11/09/2018        3069.41
7320592509            10/05/2018  11/09/2018          51.31
7448178173            10/05/2018  11/09/2018         116.11
7835036513            10/05/2018  11/09/2018        1522.72
8118282899            10/05/2018  11/09/2018           7.42
8659213329            10/05/2018  11/09/2018          33.90
8954752245            10/05/2018  11/09/2018          65.71
8965342507            10/05/2018  11/09/2018         117.89
9091146192            10/05/2018  11/09/2018         181.51
9216886433            10/05/2018  11/09/2018          65.39
9628787443            10/05/2018  11/09/2018          39.25
0014940001            10/08/2018  11/13/2018        1297.00
4032400121            10/08/2018  11/13/2018         590.34
5863539630            10/08/2018  11/13/2018        2766.54
6265845005            10/08/2018  11/13/2018        1199.95
6318036420            10/08/2018  11/13/2018          43.69
6904957500            10/08/2018  11/13/2018         224.98
7800570009            10/08/2018  11/13/2018         167.86
7852141840            10/08/2018  11/13/2018        2440.02

90 VA Dominion Invoices for a Total Invoice Amount of $175156.46

90 Total Alexandria Invoices for a Total Invoice Amount of $175156.46


Organization:   Total

90 Total Invoices for a Total Invoice Amount of $175156.46

