
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/20/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0668286057            03/12/2019  04/16/2019         164.87
0865355002            03/12/2019  04/16/2019         139.98
0886617919            03/12/2019  04/16/2019          25.49
0899594022            03/12/2019  04/16/2019          49.02
0906461793            03/12/2019  04/16/2019          17.84
0917312621            03/12/2019  04/16/2019          20.04
0925594723            03/12/2019  04/16/2019          32.10
0939811717            03/12/2019  04/16/2019          22.85
0943037010            03/12/2019  04/16/2019           6.59
0949361505            03/12/2019  04/16/2019          15.94
0962345666            03/12/2019  04/16/2019          18.03
1030506974            03/12/2019  04/16/2019           6.59
1338347873            03/12/2019  04/16/2019          52.30
1847312228            03/12/2019  04/16/2019         252.99
1951810769            03/12/2019  04/16/2019         215.09
2278126202            03/12/2019  04/16/2019          50.61
2342127509            03/12/2019  04/16/2019         317.49
2596065009            03/12/2019  04/16/2019         136.93
3004480236            03/12/2019  04/16/2019          23.40
4543627956            03/12/2019  04/16/2019           8.88
5606496759            03/12/2019  04/16/2019           6.59
5722222501            03/12/2019  04/16/2019          40.19
5737778562            03/12/2019  04/16/2019         220.13
6372590007            03/12/2019  04/16/2019          50.90
7214212743            03/12/2019  04/16/2019          11.83
7900412268            03/12/2019  04/16/2019         135.79
7976345004            03/12/2019  04/16/2019        1785.42
8395777488            03/12/2019  04/16/2019         739.69
8781417566            03/12/2019  04/16/2019         794.95
9163056071            03/12/2019  04/16/2019           7.32
9864369971            03/12/2019  04/16/2019          38.93
0104237722            03/13/2019  04/17/2019        2398.70
0457904522            03/13/2019  04/17/2019         468.72
0853450005            03/13/2019  04/17/2019         565.23
0875041303            03/13/2019  04/17/2019          54.06
0957987662            03/13/2019  04/17/2019          17.72
1513230001            03/13/2019  04/17/2019         102.59
1606240008            03/13/2019  04/17/2019        6593.83
2532394059            03/13/2019  04/17/2019         100.09
3110640004            03/13/2019  04/17/2019         451.91
4926320674            03/13/2019  04/17/2019         834.34
5413067249            03/13/2019  04/17/2019         191.45
6555515433            03/13/2019  04/17/2019          21.10
8245865004            03/13/2019  04/17/2019        2557.91
8485977501            03/13/2019  04/17/2019         982.92
9271454192            03/13/2019  04/17/2019         703.99
9936644005            03/13/2019  04/17/2019          14.45
2547693222            03/14/2019  04/18/2019          19.00
2870226384            03/14/2019  04/18/2019          78.02
4914616190            03/13/2019  04/17/2019           1.34
6680060370            03/14/2019  04/18/2019          12.73
9523688605            03/14/2019  04/18/2019         832.79
0453732505            03/15/2019  04/22/2019         503.59
0513622506            03/15/2019  04/22/2019         248.59
0563127505            03/15/2019  04/22/2019         139.14
0839000486            03/15/2019  04/22/2019         210.66
1132834340            03/15/2019  04/22/2019         170.85
4012525491            03/15/2019  04/22/2019          53.94
6276422505            03/15/2019  04/22/2019          40.21
6691573940            03/15/2019  04/22/2019        8261.68
6791993840            03/15/2019  04/22/2019           6.59
6998249855            03/15/2019  04/22/2019          43.88
7975467809            03/15/2019  04/22/2019          35.81
8044091489            03/15/2019  04/22/2019          34.48
9333552504            03/15/2019  04/22/2019         184.71
3535387504            03/18/2019  04/22/2019          30.63
4602325955            03/18/2019  04/22/2019          16.16

67 VA Dominion Invoices for a Total Invoice Amount of $32392.58

67 Total Alexandria Invoices for a Total Invoice Amount of $32392.58


Organization:   Total

67 Total Invoices for a Total Invoice Amount of $32392.58

