
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/17/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0442731477            06/09/2015  07/14/2015          69.34
0662927573            06/09/2015  07/14/2015        2975.70
0979288487            06/09/2015  07/14/2015          22.98
1043295003            06/09/2015  07/14/2015          28.72
1312808247            06/09/2015  07/14/2015          62.65
2040619443            06/09/2015  07/14/2015        7937.93
2174476057            06/09/2015  07/14/2015         107.79
2225822507            06/09/2015  07/14/2015         385.31
2371115839            06/09/2015  07/14/2015          73.37
2923347955            06/09/2015  07/14/2015         109.64
3103257501            06/09/2015  07/14/2015         292.42
3104883701            06/09/2015  07/14/2015        4677.62
3470617501            06/09/2015  07/14/2015         265.06
4802659823            06/09/2015  07/14/2015       15773.38
5680981221            06/09/2015  07/14/2015          16.84
6070697393            06/09/2015  07/14/2015           9.58
6318036420            06/09/2015  07/14/2015          46.27
6670610002            06/09/2015  07/14/2015          70.40
6855697501            06/09/2015  07/14/2015         428.42
7199264891            06/09/2015  07/14/2015         149.67
7236357500            06/09/2015  07/14/2015        3108.40
7320592509            06/09/2015  07/14/2015          50.56
7448178173            06/09/2015  07/14/2015         182.80
7835036513            06/09/2015  07/14/2015        1540.08
8659213329            06/09/2015  07/14/2015          42.44
8954752245            06/09/2015  07/14/2015          75.80
8965342507            06/09/2015  07/14/2015         110.99
9091146192            06/09/2015  07/14/2015         155.25
9216886433            06/09/2015  07/14/2015          62.06
0014940001            06/10/2015  07/15/2015        1846.54
2990617504            06/10/2015  07/15/2015          15.89
4032400121            06/10/2015  07/15/2015         534.35
5863539630            06/10/2015  07/15/2015        1864.10
6265845005            06/10/2015  07/15/2015        1006.30
6904957500            06/10/2015  07/15/2015         168.99
7800570009            06/10/2015  07/15/2015         600.47
7852141840            06/10/2015  07/15/2015        2945.15
9304957500            06/10/2015  07/15/2015         229.39
0035425008            06/11/2015  07/16/2015          80.64
0045282506            06/11/2015  07/16/2015          96.49
0865355002            06/11/2015  07/16/2015          86.04
0875041303            06/11/2015  07/16/2015          31.25
0886617919            06/11/2015  07/16/2015          70.30
0899594022            06/11/2015  07/16/2015          56.36
0906461793            06/11/2015  07/16/2015          71.65
0917312621            06/11/2015  07/16/2015          28.24
0925594723            06/11/2015  07/16/2015          33.56
0939811717            06/11/2015  07/16/2015          47.97
0949361505            06/11/2015  07/16/2015          70.19
0957987662            06/11/2015  07/16/2015          35.01
0962345666            06/11/2015  07/16/2015          52.11
1030506974            06/11/2015  07/16/2015           7.34
1338347873            06/11/2015  07/16/2015          49.13
2278126202            06/11/2015  07/16/2015          50.66
2342127509            06/11/2015  07/16/2015         404.83
2596065009            06/11/2015  07/16/2015         141.23
2942720000            06/11/2015  07/16/2015          12.68
3004480236            06/11/2015  07/16/2015          12.68
4543627956            06/11/2015  07/16/2015           9.29
5606496759            06/11/2015  07/16/2015           6.59
5722222501            06/11/2015  07/16/2015         118.73
5737778562            06/11/2015  07/16/2015          36.26
6372590007            06/11/2015  07/16/2015          49.03
6555515433            06/11/2015  07/16/2015          95.11
7902610000            06/11/2015  07/16/2015          49.61
7976345004            06/11/2015  07/16/2015        2486.26
8395777488            06/11/2015  07/16/2015         114.85
9864369971            06/11/2015  07/16/2015          61.68
0104237722            06/12/2015  07/17/2015        1617.28
0853450005            06/12/2015  07/17/2015         391.29
1513230001            06/12/2015  07/17/2015         299.46
1606240008            06/12/2015  07/17/2015        6366.71
3110640004            06/12/2015  07/17/2015         362.31
4926320674            06/12/2015  07/17/2015         167.86
8245865004            06/12/2015  07/17/2015        1312.97
8485977501            06/12/2015  07/17/2015         903.59
8781417566            06/11/2015  07/16/2015         734.24
9271454192            06/12/2015  07/17/2015         300.45
9523688605            06/12/2015  07/17/2015         545.53
2870226384            06/15/2015  07/20/2015         138.05

80 VA Dominion Invoices for a Total Invoice Amount of $65648.16

80 Total Alexandria Invoices for a Total Invoice Amount of $65648.16


Organization:   Total

80 Total Invoices for a Total Invoice Amount of $65648.16

