
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/18/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0014940001            02/10/2015  03/17/2015         881.73
2990617504            02/10/2015  03/17/2015           6.59
4032400121            02/10/2015  03/17/2015         524.69
5863539630            02/10/2015  03/17/2015        2050.13
6265845005            02/10/2015  03/17/2015         628.13
6904957500            02/10/2015  03/17/2015         192.17
7800570009            02/10/2015  03/17/2015          25.14
7852141840            02/10/2015  03/17/2015        3189.96
9304957500            02/10/2015  03/17/2015          98.81
0035425008            02/11/2015  03/18/2015          62.46
0045282506            02/11/2015  03/18/2015          65.55
0865355002            02/11/2015  03/18/2015         354.74
0875041303            02/11/2015  03/18/2015          31.63
0886617919            02/11/2015  03/18/2015          30.56
0899594022            02/11/2015  03/18/2015          48.05
0906461793            02/11/2015  03/18/2015          19.06
0917312621            02/11/2015  03/18/2015          15.28
0925594723            02/11/2015  03/18/2015          26.69
0939811717            02/11/2015  03/18/2015          37.33
0949361505            02/11/2015  03/18/2015          42.85
0957987662            02/11/2015  03/18/2015          19.25
0962345666            02/11/2015  03/18/2015          14.12
1030506974            02/11/2015  03/18/2015           7.34
1338347873            02/11/2015  03/18/2015          49.13
2278126202            02/11/2015  03/18/2015          -0.72
2342127509            02/11/2015  03/18/2015          25.91
2596065009            02/11/2015  03/18/2015          55.46
2942720000            02/11/2015  03/18/2015          11.13
3004480236            02/11/2015  03/18/2015          17.89
5606496759            02/11/2015  03/18/2015           6.59
5722222501            02/11/2015  03/18/2015          14.33
5737778562            02/11/2015  03/18/2015          48.05
6372590007            02/11/2015  03/18/2015         263.62
7902610000            02/11/2015  03/18/2015         433.73
7976345004            02/11/2015  03/18/2015        1999.66
8395777488            02/11/2015  03/18/2015        1231.31
9864369971            02/11/2015  03/18/2015          61.40
0104237722            02/12/2015  03/19/2015        2743.57
0853450005            02/12/2015  03/19/2015         686.98
1513230001            02/12/2015  03/19/2015         427.85
1606240008            02/12/2015  03/19/2015        5898.32
3110640004            02/12/2015  03/19/2015         455.09
4926320674            02/12/2015  03/19/2015         951.79
8245865004            02/12/2015  03/19/2015        2590.00
8485977501            02/12/2015  03/19/2015         756.67
8781417566            02/11/2015  03/18/2015         734.24
9271454192            02/12/2015  03/19/2015         244.37
9523688605            02/12/2015  03/19/2015         614.72
2870226384            02/13/2015  03/20/2015         103.25
0453732505            02/16/2015  03/23/2015         407.39
0513622506            02/16/2015  03/23/2015         201.54
0563127505            02/16/2015  03/23/2015         167.71
0839000486            02/16/2015  03/23/2015         149.85
1132834340            02/16/2015  03/23/2015         215.08
3535387504            02/16/2015  03/23/2015           6.59
4012525491            02/16/2015  03/23/2015          42.94
4970932911            02/16/2015  03/23/2015         242.15
6276422505            02/16/2015  03/23/2015          37.20
6691573940            02/16/2015  03/23/2015        7773.95
6791993840            02/16/2015  03/23/2015           7.06
6998249855            02/16/2015  03/23/2015          43.03
7975467809            02/16/2015  03/23/2015          35.01
8044091489            02/16/2015  03/23/2015          25.38
9333552504            02/16/2015  03/23/2015         240.59

64 VA Dominion Invoices for a Total Invoice Amount of $38392.07

64 Total Alexandria Invoices for a Total Invoice Amount of $38392.07


Organization:   Total

64 Total Invoices for a Total Invoice Amount of $38392.07

