
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 11/14/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0014940001            11/06/2018  12/11/2018        1031.38
4032400121            11/06/2018  12/11/2018         577.73
5863539630            11/06/2018  12/11/2018        2524.10
6265845005            11/06/2018  12/11/2018         919.31
6904957500            11/06/2018  12/11/2018         233.38
7800570009            11/06/2018  12/11/2018         429.91
7852141840            11/06/2018  12/11/2018        2424.45
0668286057            11/07/2018  12/12/2018          49.33
0865355002            11/07/2018  12/12/2018          91.93
0875041303            11/07/2018  12/12/2018          39.24
0886617919            11/07/2018  12/12/2018          21.00
0899594022            11/07/2018  12/12/2018          53.01
0906461793            11/07/2018  12/12/2018          25.61
0917312621            11/07/2018  12/12/2018          17.31
0925594723            11/07/2018  12/12/2018          42.59
0939811717            11/07/2018  12/12/2018          34.73
0949361505            11/07/2018  12/12/2018          22.45
0957987662            11/07/2018  12/12/2018          22.24
0962345666            11/07/2018  12/12/2018          32.51
1030506974            11/07/2018  12/12/2018          11.31
1338347873            11/07/2018  12/12/2018          48.39
1847312228            11/07/2018  12/12/2018         113.14
1951810769            11/07/2018  12/12/2018          95.63
2278126202            11/07/2018  12/12/2018          46.90
2342127509            11/07/2018  12/12/2018         804.51
2596065009            11/07/2018  12/12/2018          83.86
2990617504            11/07/2018  12/12/2018          67.07
3004480236            11/07/2018  12/12/2018          26.24
4543627956            11/07/2018  12/12/2018           8.79
5606496759            11/07/2018  12/12/2018           6.59
5722222501            11/07/2018  12/12/2018         506.35
5737778562            11/07/2018  12/12/2018         205.45
6372590007            11/07/2018  12/12/2018          52.58
6555515433            11/07/2018  12/12/2018          20.29
7900412268            11/07/2018  12/12/2018         116.00
7976345004            11/07/2018  12/12/2018        2043.50
8395777488            11/07/2018  12/12/2018         684.31
8781417566            11/07/2018  12/12/2018         794.65
9163056071            11/07/2018  12/12/2018           7.23
9864369971            11/07/2018  12/12/2018          24.64
0104237722            11/08/2018  12/13/2018        2068.86
0457904522            11/08/2018  12/13/2018         611.34
0853450005            11/08/2018  12/13/2018         316.00
1513230001            11/08/2018  12/13/2018         132.36
1606240008            11/08/2018  12/13/2018        7200.70
2532394059            11/08/2018  12/13/2018          99.33
3110640004            11/08/2018  12/13/2018         300.57
4914616190            11/08/2018  12/13/2018          14.26
4926320674            11/08/2018  12/13/2018         559.78
5413067249            11/08/2018  12/13/2018         367.75
7214212743            11/08/2018  12/13/2018          14.74
8245865004            11/08/2018  12/13/2018        1488.99
8485977501            11/08/2018  12/13/2018         691.23
9271454192            11/08/2018  12/13/2018        1024.99
9523688605            11/08/2018  12/13/2018         900.79
2547693222            11/09/2018  12/14/2018          19.62
2870226384            11/09/2018  12/14/2018         138.89

57 VA Dominion Invoices for a Total Invoice Amount of $30309.84

57 Total Alexandria Invoices for a Total Invoice Amount of $30309.84


Organization:   Total

57 Total Invoices for a Total Invoice Amount of $30309.84

