
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/17/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0662927573            07/09/2013  08/13/2013        3952.42
1043295003            07/09/2013  08/13/2013           5.66
1312808247            07/09/2013  08/13/2013          39.94
2040619443            07/09/2013  08/13/2013        9814.80
2174476057            07/09/2013  08/13/2013         109.60
2865622506            07/09/2013  08/13/2013          47.14
2923347955            07/09/2013  08/13/2013         164.88
3103257501            07/09/2013  08/13/2013         372.28
3470617501            07/09/2013  08/13/2013         245.21
4802659823            07/09/2013  08/13/2013       15090.93
6070697393            07/09/2013  08/13/2013           6.71
6670610002            07/09/2013  08/13/2013          45.86
6855697501            07/09/2013  08/13/2013         476.01
7199264891            07/09/2013  08/13/2013          95.44
7236357500            07/09/2013  08/13/2013        3490.00
7320592509            07/09/2013  08/13/2013          45.75
7448178173            07/09/2013  08/13/2013         215.41
7835036513            07/09/2013  08/13/2013        1368.06
8515290008            07/09/2013  08/13/2013         609.81
8525402502            07/09/2013  08/13/2013         271.04
8954752245            07/09/2013  08/13/2013          93.18
9091146192            07/09/2013  08/13/2013         297.88
9216886433            07/09/2013  08/13/2013          51.01
0014940001            07/10/2013  08/14/2013        1120.13
0956030449            07/10/2013  08/14/2013         512.67
2225822507            07/10/2013  08/14/2013         584.22
2990617504            07/10/2013  08/14/2013          52.92
4032400121            07/10/2013  08/14/2013         423.12
6904957500            07/10/2013  08/14/2013         210.46
7800570009            07/10/2013  08/14/2013         440.45
9304957500            07/10/2013  08/14/2013         540.78
0035425008            07/11/2013  08/15/2013         110.47
0045282506            07/11/2013  08/15/2013         151.24
0865355002            07/11/2013  08/15/2013         118.04
0875041303            07/11/2013  08/15/2013          33.84
0886617919            07/11/2013  08/15/2013          55.90
0899594022            07/11/2013  08/15/2013          42.82
0906461793            07/11/2013  08/15/2013          92.37
0917312621            07/11/2013  08/15/2013          55.01
0925594723            07/11/2013  08/15/2013          40.63
0939811717            07/11/2013  08/15/2013          47.51
0949361505            07/11/2013  08/15/2013          99.84
0957987662            07/11/2013  08/15/2013          65.46
0962345666            07/11/2013  08/15/2013          68.62
2342127509            07/11/2013  08/15/2013         440.50
2942720000            07/11/2013  08/15/2013         134.62
3004480236            07/11/2013  08/15/2013          18.17
5606496759            07/11/2013  08/15/2013           5.66
5722222501            07/11/2013  08/15/2013         159.13
5737778562            07/11/2013  08/15/2013          73.93
5863539630            07/11/2013  08/15/2013        1788.13
6265845005            07/11/2013  08/15/2013        1221.15
6372590007            07/11/2013  08/15/2013          53.40
7852141840            07/11/2013  08/15/2013        3714.14
7902610000            07/11/2013  08/15/2013         864.40
7976345004            07/11/2013  08/15/2013        3163.14
8395777488            07/11/2013  08/15/2013         119.42
8965342507            07/11/2013  08/15/2013          21.46
0104237722            07/12/2013  08/16/2013        1813.08
0853450005            07/12/2013  08/16/2013         523.73
1030506974            07/12/2013  08/16/2013          11.16
1513230001            07/12/2013  08/16/2013         389.93
1606240008            07/12/2013  08/16/2013        6408.92
2596065009            07/12/2013  08/16/2013         189.44
3110640004            07/12/2013  08/16/2013         115.74
8245865004            07/12/2013  08/16/2013        1642.01
8485977501            07/12/2013  08/16/2013         878.44
9271454192            07/12/2013  08/16/2013          68.51
9523688605            07/12/2013  08/16/2013         243.05

69 VA Dominion Invoices for a Total Invoice Amount of $65836.78

69 Total Alexandria Invoices for a Total Invoice Amount of $65836.78


Organization:   Total

69 Total Invoices for a Total Invoice Amount of $65836.78

