
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/19/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
3093487811            08/17/2016  10/05/2016         -18.71
3063248565            08/17/2016  10/05/2016          40.90
3093492464            08/17/2016  10/05/2016          65.74
3093405813            08/17/2016  10/05/2016        -211.35
3305049904            08/17/2016  10/05/2016         -51.53
3305050209            08/17/2016  10/05/2016          18.05
309348767             08/17/2016  10/05/2016         -24.48
3020010207            08/17/2016  10/05/2016          27.80
3022066231            08/18/2016  10/05/2016        1146.87
3118675267            08/25/2016  10/05/2016         114.18
3098309028            08/25/2016  10/05/2016        3947.30
3096689405            08/25/2016  10/05/2016          58.66
3096019009            08/25/2016  10/05/2016         314.43
3092758857            08/25/2016  10/05/2016          37.41
3091432207            08/25/2016  10/05/2016          82.85
3000186209            09/01/2016  10/05/2016          83.66
3100034101            09/12/2016  10/05/2016          22.48
3001203516            09/12/2016  10/05/2016         198.88
3100112303            09/12/2016  10/05/2016         136.76
3100034002            09/12/2016  10/05/2016        3439.61
3100002504            09/12/2016  10/05/2016        2438.75
3001020555            09/14/2016  10/05/2016         167.94
3001077001            09/14/2016  10/05/2016          29.68
3004098517            09/14/2016  10/05/2016          76.32
3017505813            09/14/2016  10/05/2016         174.33
3017525019            09/14/2016  10/05/2016         302.04
304122721             09/14/2016  10/05/2016          53.97
3038083501            09/14/2016  10/05/2016          74.30
3039198415            09/14/2016  10/05/2016          89.23
30175251              09/14/2016  10/05/2016          30.25
3037297607            09/14/2016  10/05/2016          22.81
30175079              09/14/2016  10/05/2016          30.12
3002044505            09/14/2016  10/05/2016         427.87
3041227004            09/14/2016  10/05/2016          67.98
3007028115            09/14/2016  10/05/2016          33.65
3045325036            09/14/2016  10/05/2016         111.74
3001011901            09/14/2016  10/05/2016         263.42
3004                  09/14/2016  10/05/2016          11.15
3002046021            09/14/2016  10/05/2016         224.62
3004078006            09/14/2016  10/05/2016         290.38
3100056153            09/15/2016  10/05/2016          20.45
3100116825            09/15/2016  10/05/2016          58.96
3100285224            09/15/2016  10/05/2016          22.98
3091098214            09/15/2016  10/05/2016          94.34
3092905425            09/15/2016  10/05/2016          74.34
3100251564            09/15/2016  10/05/2016          44.96
3100251614            09/15/2016  10/05/2016          27.00
3100270457            09/15/2016  10/05/2016          28.05
3140522511            09/15/2016  10/05/2016          73.38
3100285315            09/15/2016  10/05/2016          26.51
3092905524            09/15/2016  10/05/2016          45.79
3071123503            09/15/2016  10/05/2016          35.86
3083250518            09/15/2016  10/05/2016          89.00
3100280803            09/15/2016  10/05/2016         101.02
3077060014            09/15/2016  10/05/2016          37.35
3077159006            09/15/2016  10/05/2016          36.05
3068174014            09/15/2016  10/05/2016          62.62
3100280902            09/15/2016  10/05/2016          64.45
304731303             09/15/2016  10/05/2016          53.39
3049168028            09/15/2016  10/05/2016          43.09
3091740013            09/15/2016  10/05/2016          37.74
310761652             09/15/2016  10/05/2016          34.06
30681845              09/15/2016  10/05/2016          50.54
3069073017            09/15/2016  10/05/2016          63.91
3100053606            09/15/2016  10/05/2016         319.20

65 Wash Gas Invoices for a Total Invoice Amount of $15895.10

65 Total Alexandria Invoices for a Total Invoice Amount of $15895.10


Organization:   Total

65 Total Invoices for a Total Invoice Amount of $15895.10

