
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/19/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
3093487811            06/18/2012  08/06/2012           3.04
3063248565            06/18/2012  08/06/2012          62.25
3093487670            06/18/2012  08/06/2012         -52.02
3093492464            06/18/2012  08/06/2012         313.65
3020010207            06/18/2012  08/06/2012        -330.73
3063087070            06/18/2012  08/06/2012         -43.42
3022066231            06/19/2012  08/06/2012        2483.20
3098309028            06/27/2012  08/06/2012       19730.57
3091432207            06/27/2012  08/06/2012        -331.05
3096689405            06/27/2012  08/06/2012         -18.79
3118675267            06/27/2012  08/06/2012         185.69
3092758857            06/27/2012  08/06/2012         -26.95
3000186209            07/03/2012  08/06/2012         216.05
3100034101            07/12/2012  08/06/2012         112.74
3001203516            07/12/2012  08/06/2012       -1845.07
3100034002            07/12/2012  08/06/2012        9918.68
3017525019            07/16/2012  08/06/2012         194.54
3002046021            07/16/2012  08/06/2012         193.44
3004078006            07/16/2012  08/06/2012          20.45
3041227210            07/16/2012  08/06/2012          43.21
3007028115            07/16/2012  08/06/2012          20.45
3041227004            07/16/2012  08/06/2012        1821.47
3100112303            07/16/2012  08/06/2012        4016.34
3017525100            07/16/2012  08/06/2012          23.13
3037297607            07/16/2012  08/06/2012          20.45
3001020555            07/16/2012  08/06/2012          21.61
3001077001            07/16/2012  08/06/2012          31.17
3002091019            07/16/2012  08/06/2012          37.23
3004098517            07/16/2012  08/06/2012          79.03
3017505813            07/16/2012  08/06/2012          50.39
3045325036            07/16/2012  08/06/2012        3308.65
3038083501            07/16/2012  08/06/2012       -2811.14
3039198415            07/16/2012  08/06/2012         114.91
3021593011            07/16/2012  08/06/2012        3900.20
3002044505            07/16/2012  08/06/2012         643.43
3094230103            07/16/2012  08/06/2012          35.95
3017507900            07/16/2012  08/06/2012          20.45
3049168028            07/17/2012  08/06/2012          49.71
3091740013            07/17/2012  08/06/2012          17.44
3068174014            07/17/2012  08/06/2012          72.98
3100280902            07/17/2012  08/06/2012          20.45
3091098214            07/17/2012  08/06/2012         123.18
3092905425            07/17/2012  08/06/2012         226.35
3107616520            07/17/2012  08/06/2012          29.97
3100251614            07/17/2012  08/06/2012         113.13
3100270457            07/17/2012  08/06/2012         958.55
3100285315            07/17/2012  08/06/2012          70.97
3077060014            07/17/2012  08/06/2012          20.00
3100100415            07/17/2012  08/06/2012          21.61
3092905524            07/17/2012  08/06/2012          29.97
3068184500            07/17/2012  08/06/2012          43.18
3069073017            07/17/2012  08/06/2012          53.88
3100053606            07/17/2012  08/06/2012         454.83
3047313030            07/17/2012  08/06/2012          65.87
3100100910            07/17/2012  08/06/2012          20.45
3140522511            07/17/2012  08/06/2012          59.94
3077159006            07/17/2012  08/06/2012          28.83
3071123503            07/17/2012  08/06/2012          24.05
3083250518            07/17/2012  08/06/2012         104.07
3305049904            06/18/2012  08/06/2012        3328.12
3305050209            06/18/2012  08/06/2012          45.06
3001011901            07/16/2012  08/06/2012         136.73
3004000000            07/16/2012  08/06/2012          13.60
3043162290            07/16/2012  08/06/2012          24.47
3100056153            07/17/2012  08/06/2012        1083.86
3100116825            07/17/2012  08/06/2012          20.45
3100285224            07/17/2012  08/06/2012         320.81
3100280803            07/17/2012  08/06/2012          23.48

68 Wash Gas Invoices for a Total Invoice Amount of $49769.19

68 Total Alexandria Invoices for a Total Invoice Amount of $49769.19

Organization:   Total

68 Total Invoices for a Total Invoice Amount of $49769.19

