
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/20/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0035425008            05/12/2015  06/16/2015          51.73
0045282506            05/12/2015  06/16/2015          61.11
0865355002            05/12/2015  06/16/2015         106.74
0875041303            05/12/2015  06/16/2015          29.68
0886617919            05/12/2015  06/16/2015          29.79
0899594022            05/12/2015  06/16/2015          48.36
0906461793            05/12/2015  06/16/2015          48.23
0917312621            05/12/2015  06/16/2015          15.58
0925594723            05/12/2015  06/16/2015          23.32
0939811717            05/12/2015  06/16/2015          41.21
0949361505            05/12/2015  06/16/2015          49.89
0957987662            05/12/2015  06/16/2015          23.70
0962345666            05/12/2015  06/16/2015          20.61
1030506974            05/12/2015  06/16/2015           7.34
1338347873            05/12/2015  06/16/2015          50.47
2278126202            05/12/2015  06/16/2015          46.12
2342127509            05/12/2015  06/16/2015         404.83
2596065009            05/12/2015  06/16/2015          91.95
2942720000            05/12/2015  06/16/2015          12.68
3004480236            05/12/2015  06/16/2015          11.89
4543627956            05/12/2015  06/16/2015           7.85
5606496759            05/12/2015  06/16/2015           6.59
5722222501            05/12/2015  06/16/2015         116.79
5737778562            05/12/2015  06/16/2015          38.49
6372590007            05/12/2015  06/16/2015          49.03
6555515433            05/12/2015  06/16/2015          98.46
7902610000            05/12/2015  06/16/2015          46.31
7976345004            05/12/2015  06/16/2015        2125.12
8395777488            05/12/2015  06/16/2015         339.30
9864369971            05/12/2015  06/16/2015          62.96
0104237722            05/13/2015  06/17/2015        2074.56
0853450005            05/13/2015  06/17/2015         347.79
1513230001            05/13/2015  06/17/2015         350.41
1606240008            05/13/2015  06/17/2015        5947.63
3110640004            05/13/2015  06/17/2015         571.07
4926320674            05/13/2015  06/17/2015         238.03
8245865004            05/13/2015  06/17/2015        1213.89
8485977501            05/13/2015  06/17/2015         803.07
8781417566            05/12/2015  06/16/2015         734.24
9271454192            05/13/2015  06/17/2015         462.83
9523688605            05/13/2015  06/17/2015         566.80
2870226384            05/14/2015  06/18/2015         138.05
0453732505            05/15/2015  06/19/2015         438.35
0513622506            05/15/2015  06/19/2015         106.54
0563127505            05/15/2015  06/19/2015         148.87
0839000486            05/15/2015  06/19/2015          64.39
1132834340            05/15/2015  06/19/2015         100.26
3535387504            05/15/2015  06/19/2015         261.95
4012525491            05/15/2015  06/19/2015          32.59
4602325955            05/15/2015  06/19/2015          15.28
4970932911            05/15/2015  06/19/2015         227.77
6276422505            05/15/2015  06/19/2015          37.20
6691573940            05/15/2015  06/19/2015        8379.14
6791993840            05/15/2015  06/19/2015           7.06
6998249855            05/15/2015  06/19/2015          41.29
7975467809            05/15/2015  06/19/2015          34.72
8044091489            05/15/2015  06/19/2015          24.17
9333552504            05/15/2015  06/19/2015         157.00

58 VA Dominion Invoices for a Total Invoice Amount of $27591.08

58 Total Alexandria Invoices for a Total Invoice Amount of $27591.08


Organization:   Total

58 Total Invoices for a Total Invoice Amount of $27591.08

