
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/17/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0442731477            02/09/2016  03/15/2016          82.44
0662927573            02/09/2016  03/15/2016        1706.86
0979288487            02/09/2016  03/15/2016          60.11
1043295003            02/09/2016  03/15/2016          89.80
1312808247            02/09/2016  03/15/2016          66.86
2040619443            02/09/2016  03/15/2016        7961.20
2174476057            02/09/2016  03/15/2016         146.78
2225822507            02/09/2016  03/15/2016         253.39
2371115839            02/09/2016  03/15/2016         102.85
2923347955            02/09/2016  03/15/2016         202.36
3103257501            02/09/2016  03/15/2016         285.06
3104883701            02/09/2016  03/15/2016        4595.45
3470617501            02/09/2016  03/15/2016         241.78
4802659823            02/09/2016  03/15/2016       14927.42
5680981221            02/09/2016  03/15/2016          16.91
6070697393            02/09/2016  03/15/2016          10.27
6318036420            02/09/2016  03/15/2016          42.87
6670610002            02/09/2016  03/15/2016         747.50
6855697501            02/09/2016  03/15/2016         247.13
7199264891            02/09/2016  03/15/2016         268.48
7236357500            02/09/2016  03/15/2016        3286.70
7320592509            02/09/2016  03/15/2016          49.87
7448178173            02/09/2016  03/15/2016         297.00
7835036513            02/09/2016  03/15/2016        2006.33
8659213329            02/09/2016  03/15/2016          42.03
8954752245            02/09/2016  03/15/2016          48.48
8965342507            02/09/2016  03/15/2016          12.55
9091146192            02/09/2016  03/15/2016         360.43
9216886433            02/09/2016  03/15/2016          79.27
9628787443            02/09/2016  03/15/2016          71.78
0014940001            02/10/2016  03/16/2016         713.27
2990617504            02/10/2016  03/16/2016           6.59
4032400121            02/10/2016  03/16/2016         451.38
5863539630            02/10/2016  03/16/2016        1909.76
6265845005            02/10/2016  03/16/2016         778.98
6904957500            02/10/2016  03/16/2016         248.84
7800570009            02/10/2016  03/16/2016          25.64
7852141840            02/10/2016  03/16/2016        2827.34
9304957500            02/10/2016  03/16/2016          91.88
0035425008            02/11/2016  03/17/2016          67.15
0045282506            02/11/2016  03/17/2016          77.37
0865355002            02/11/2016  03/17/2016         322.10
0875041303            02/11/2016  03/17/2016          16.42
0886617919            02/11/2016  03/17/2016          25.96
0899594022            02/11/2016  03/17/2016          45.81
0906461793            02/11/2016  03/17/2016          17.99
0917312621            02/11/2016  03/17/2016          16.91
0925594723            02/11/2016  03/17/2016          23.18
0939811717            02/11/2016  03/17/2016          39.36
0949361505            02/11/2016  03/17/2016          25.77
0957987662            02/11/2016  03/17/2016          19.01
0962345666            02/11/2016  03/17/2016          24.64
1030506974            02/11/2016  03/17/2016           8.89
1338347873            02/11/2016  03/17/2016          48.68
2278126202            02/11/2016  03/17/2016          45.91
2342127509            02/11/2016  03/17/2016          20.51
2596065009            02/11/2016  03/17/2016          82.53
3004480236            02/11/2016  03/17/2016          11.27
4543627956            02/11/2016  03/17/2016           8.97
5606496759            02/11/2016  03/17/2016           6.59
5722222501            02/11/2016  03/17/2016          12.55
5737778562            02/11/2016  03/17/2016         253.51
6372590007            02/11/2016  03/17/2016         203.37
6555515433            02/11/2016  03/17/2016          21.16
7902610000            02/11/2016  03/17/2016         563.55
7976345004            02/11/2016  03/17/2016        2067.05
8395777488            02/11/2016  03/17/2016        1106.35
8781417566            02/11/2016  03/17/2016         752.87
9864369971            02/11/2016  03/17/2016          29.83
0104237722            02/12/2016  03/18/2016        2964.82
0853450005            02/12/2016  03/18/2016         584.85
1174428589            02/12/2016  03/07/2016        3397.25
1513230001            02/12/2016  03/18/2016          93.55
1606240008            02/12/2016  03/18/2016        5396.06
3110640004            02/12/2016  03/18/2016         491.07
4926320674            02/12/2016  03/18/2016         959.38
8245865004            02/12/2016  03/18/2016        2616.11
8485977501            02/12/2016  03/18/2016         571.71
9271454192            02/12/2016  03/18/2016         318.35
9523688605            02/12/2016  03/18/2016         264.33
2870226384            02/15/2016  03/21/2016          74.10

81 VA Dominion Invoices for a Total Invoice Amount of $69060.48

81 Total Alexandria Invoices for a Total Invoice Amount of $69060.48


Organization:   Total

81 Total Invoices for a Total Invoice Amount of $69060.48

