
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 08/15/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0662927573            08/07/2012  09/11/2012        5024.83
1043295003            08/07/2012  09/11/2012           5.66
1312808247            08/07/2012  09/11/2012          42.84
1856265002            08/07/2012  09/11/2012        4252.35
2040619443            08/07/2012  09/11/2012        8347.08
2174476057            08/07/2012  09/11/2012         104.40
2923347955            08/07/2012  09/11/2012         169.00
3103257501            08/07/2012  09/11/2012         402.63
3470617501            08/07/2012  09/11/2012         337.62
4452642962            08/07/2012  09/11/2012       21728.77
4802659823            08/07/2012  09/11/2012       12338.71
6070697393            08/07/2012  09/11/2012          54.22
6604225000            08/07/2012  09/11/2012           5.66
6670610002            08/07/2012  09/11/2012          57.19
6855697501            08/07/2012  09/11/2012         456.57
7199264891            08/07/2012  09/11/2012         122.43
7236357500            08/07/2012  09/11/2012        2296.51
7320592509            08/07/2012  09/11/2012          49.77
7448178173            08/07/2012  09/11/2012         224.52
7835036513            08/07/2012  09/11/2012        1594.64
8515290008            08/07/2012  09/11/2012         489.12
8525402502            08/07/2012  09/11/2012         390.55
8954752245            08/07/2012  09/11/2012          69.59
8965342507            08/07/2012  09/11/2012         -46.30
9091146192            08/07/2012  09/11/2012         378.35
9216886433            08/07/2012  09/11/2012          62.35
0662927573            08/07/2012  09/11/2012        5024.83
1043295003            08/07/2012  09/11/2012           5.66
1312808247            08/07/2012  09/11/2012          42.84
1856265002            08/07/2012  09/11/2012        4252.35
2040619443            08/07/2012  09/11/2012        8347.08
2174476057            08/07/2012  09/11/2012         104.40
2923347955            08/07/2012  09/11/2012         169.00
3103257501            08/07/2012  09/11/2012         402.63
3470617501            08/07/2012  09/11/2012         337.62
4452642962            08/07/2012  09/11/2012       21728.77
4802659823            08/07/2012  09/11/2012       12338.71
6070697393            08/07/2012  09/11/2012          54.22
6604225000            08/07/2012  09/11/2012           5.66
6670610002            08/07/2012  09/11/2012          57.19
6855697501            08/07/2012  09/11/2012         456.57
7199264891            08/07/2012  09/11/2012         122.43
7236357500            08/07/2012  09/11/2012        2296.51
7320592509            08/07/2012  09/11/2012          49.77
7448178173            08/07/2012  09/11/2012         224.52
7835036513            08/07/2012  09/11/2012        1594.64
8515290008            08/07/2012  09/11/2012         489.12
8525402502            08/07/2012  09/11/2012         390.55
8954752245            08/07/2012  09/11/2012          69.59
8965342507            08/07/2012  09/11/2012         -46.30
9091146192            08/07/2012  09/11/2012         378.35
9216886433            08/07/2012  09/11/2012          62.35
0014940001            08/08/2012  09/12/2012        1120.89
2225822507            08/08/2012  09/12/2012         461.70
2990617504            08/08/2012  09/12/2012          24.70
4032400121            08/08/2012  09/12/2012         410.08
5863539630            08/08/2012  09/12/2012        1552.99
6265845005            08/08/2012  09/12/2012        1266.32
7800570009            08/08/2012  09/12/2012         348.23
7852141840            08/08/2012  09/12/2012        3748.45
9304957500            08/08/2012  09/12/2012         599.60
0035425008            08/09/2012  09/13/2012         118.37
0045282506            08/09/2012  09/13/2012         138.77
0865355002            08/09/2012  09/13/2012         118.96
0875041303            08/09/2012  09/13/2012          78.80
0886617919            08/09/2012  09/13/2012          87.63
0899594022            08/09/2012  09/13/2012          71.18
0906461793            08/09/2012  09/13/2012          91.50
0917312621            08/09/2012  09/13/2012          50.57
0925594723            08/09/2012  09/13/2012          58.28
0939811717            08/09/2012  09/13/2012          54.53
0949361505            08/09/2012  09/13/2012         117.17
0957987662            08/09/2012  09/13/2012         148.89
0962345666            08/09/2012  09/13/2012          66.42
1030506974            08/09/2012  09/13/2012          23.82
2342127509            08/09/2012  09/13/2012         431.87
2596065009            08/09/2012  09/13/2012         239.49
2942720000            08/09/2012  09/13/2012         160.90
3004480236            08/09/2012  09/13/2012          16.67
5737778562            08/09/2012  09/13/2012          79.40
6372590007            08/09/2012  09/13/2012          70.29
6904957500            08/09/2012  09/13/2012         120.64
7902610000            08/09/2012  09/13/2012         846.70
7976345004            08/09/2012  09/13/2012        3658.30
8395777488            08/09/2012  09/13/2012         153.89
0104237722            08/10/2012  09/14/2012        1599.82
0853450005            08/10/2012  09/14/2012         508.21
1513230001            08/10/2012  09/14/2012         260.59
1606240008            08/10/2012  09/14/2012        6307.57
3110640004            08/10/2012  09/14/2012          77.02
5722222501            08/10/2012  09/14/2012          35.39
6615730006            08/10/2012  09/14/2012         164.25
8245865004            08/10/2012  09/14/2012        2218.99
8485977501            08/10/2012  09/14/2012         797.47
9271454192            08/10/2012  09/14/2012         142.45
9523688605            08/10/2012  09/14/2012         257.00

96 VA Dominion Invoices for a Total Invoice Amount of $146822.88

96 Total Alexandria Invoices for a Total Invoice Amount of $146822.88

Organization:   Total

96 Total Invoices for a Total Invoice Amount of $146822.88

