
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/20/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0035425008            07/12/2011  08/16/2011         119.48
0045282506            07/12/2011  08/16/2011         200.68
0865355002            07/12/2011  08/16/2011         122.75
0875041303            07/12/2011  08/16/2011          50.78
0886617919            07/12/2011  08/16/2011          80.47
0899594022            07/12/2011  08/16/2011          52.49
0906461793            07/12/2011  08/16/2011          92.89
0917312621            07/12/2011  08/16/2011          52.30
0925594723            07/12/2011  08/16/2011          63.84
0939811717            07/12/2011  08/16/2011          37.36
0949361505            07/12/2011  08/16/2011          96.91
0957987662            07/12/2011  08/16/2011         120.68
0962345666            07/12/2011  08/16/2011          50.86
2596065009            07/12/2011  08/16/2011         252.07
2942720000            07/12/2011  08/16/2011         193.98
2990617504            07/12/2011  08/16/2011          50.97
3004480236            07/12/2011  08/16/2011          15.52
5737778562            07/12/2011  08/16/2011          95.13
6372590007            07/12/2011  08/16/2011          98.02
6904957500            07/12/2011  08/16/2011         372.11
7902610000            07/12/2011  08/16/2011         912.81
0104237722            07/13/2011  08/17/2011        1848.82
1030506974            07/13/2011  08/17/2011         131.46
2342127509            07/13/2011  08/17/2011         548.59
5722222501            07/13/2011  08/17/2011         134.29
6615730006            07/13/2011  08/17/2011         263.13
7976345004            07/13/2011  08/17/2011        3732.43
8245865004            07/13/2011  08/17/2011        1730.40
8395777488            07/13/2011  08/17/2011         189.63
8485977501            07/13/2011  08/17/2011         809.37
0853450005            07/14/2011  08/18/2011         553.38
1513230001            07/14/2011  08/18/2011         228.31
1606240008            07/14/2011  08/18/2011        6748.82
3110640004            07/14/2011  08/18/2011         142.73
9271454192            07/14/2011  08/18/2011          51.17
0513622506            07/15/2011  08/19/2011          86.64
0563127505            07/15/2011  08/19/2011         111.20
0839000486            07/15/2011  08/19/2011         168.43
1132834340            07/15/2011  08/19/2011         147.90
3535387504            07/15/2011  08/19/2011          45.71
4590630002            07/15/2011  08/19/2011           7.78
4970932911            07/15/2011  08/19/2011         174.91
6276422505            07/15/2011  08/19/2011          36.36
6691573940            07/15/2011  08/19/2011       10718.85
6791993840            07/15/2011  08/19/2011           5.66
9333552504            07/15/2011  08/19/2011         274.32
9523688605            07/15/2011  08/19/2011         139.80
0453732505            07/18/2011  08/22/2011         969.80

48 VA Dominion Invoices for a Total Invoice Amount of $33131.99

48 Total Alexandria Invoices for a Total Invoice Amount of $33131.99

Organization:   Total

48 Total Invoices for a Total Invoice Amount of $33131.99

