
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 11/02/2011

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1897664189            10/26/2011  11/30/2011        1315.48
0823337506            10/31/2011  12/05/2011           6.35
1765582505            10/31/2011  12/05/2011         167.65
1863767503            10/31/2011  12/05/2011          60.68
1973380007            10/31/2011  12/05/2011         171.61
2073392504            10/31/2011  12/05/2011         113.51
2123460004            10/31/2011  12/05/2011          35.15
2154604132            10/31/2011  12/05/2011         113.59
3341907974            10/31/2011  12/05/2011          16.64
3355630009            10/31/2011  12/05/2011          15.06
3675982502            10/31/2011  12/05/2011          10.41
4626102505            10/31/2011  12/05/2011          47.52
4793367501            10/31/2011  12/05/2011          94.41
5033402503            10/31/2011  12/05/2011          16.45
5163527509            10/31/2011  12/05/2011          25.36
5316252500            10/31/2011  12/05/2011       10350.31
5321630005            10/31/2011  12/05/2011         115.89
5341575008            10/31/2011  12/05/2011          73.44
5411705006            10/31/2011  12/05/2011           1.87
5431647501            10/31/2011  12/05/2011        1240.11
5498080240            10/31/2011  12/05/2011         128.25
5593500001            10/31/2011  12/05/2011          12.98
5611957373            10/31/2011  12/05/2011           7.85
6124540409            10/31/2011  12/05/2011         140.44
6137557531            10/31/2011  12/05/2011          25.24
6433295000            10/31/2011  12/05/2011          21.30
6651850288            10/31/2011  12/05/2011         104.90
6733352501            10/31/2011  12/05/2011          31.63
6923515008            10/31/2011  12/05/2011          24.17
7005172502            10/31/2011  12/05/2011         215.14
7122056133            10/31/2011  12/05/2011           7.14
7241105886            10/31/2011  12/05/2011          28.65
8973730404            10/31/2011  12/05/2011         141.72
9562096736            10/31/2011  12/05/2011          81.66
9598044056            10/31/2011  12/05/2011           5.74
9995390003            10/31/2011  12/05/2011          66.13

36 VA Dominion Invoices for a Total Invoice Amount of $15034.43

36 Total Alexandria Invoices for a Total Invoice Amount of $15034.43

Organization:   Total

36 Total Invoices for a Total Invoice Amount of $15034.43

