
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 02/07/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            02/01/2018  03/08/2018          13.93
0850668062            02/01/2018  03/08/2018           8.10
1118501327            02/01/2018  03/08/2018          30.98
1301306682            02/01/2018  03/08/2018          20.12
1765582505            02/01/2018  03/08/2018         113.24
1863767503            02/01/2018  03/08/2018          44.75
1934161330            02/01/2018  03/08/2018           8.79
1973380007            02/01/2018  03/08/2018         185.56
2073392504            02/01/2018  03/08/2018         134.13
2123460004            02/01/2018  03/08/2018          42.25
2154604132            02/01/2018  03/08/2018         268.31
2464858170            02/01/2018  03/08/2018          20.63
3249452008            02/01/2018  03/08/2018         139.77
3341907974            02/01/2018  03/08/2018          33.20
3355630009            02/01/2018  03/08/2018          18.63
3675982502            02/01/2018  03/08/2018          41.14
4287681979            02/01/2018  03/08/2018          18.95
4626102505            02/01/2018  03/08/2018          88.75
4793367501            02/01/2018  03/08/2018         105.71
5033402503            02/01/2018  03/08/2018           6.59
5316252500            02/01/2018  03/08/2018        8182.33
5321630005            02/01/2018  03/08/2018         187.67
5411705006            02/01/2018  03/08/2018         381.60
5431647501            02/01/2018  03/08/2018        2237.35
5593500001            02/01/2018  03/08/2018          15.23
5611957373            02/01/2018  03/08/2018           9.01
5781917504            02/01/2018  03/08/2018           6.59
6124540409            02/01/2018  03/08/2018         296.82
6137557531            02/01/2018  03/08/2018         230.75
6167465670            02/01/2018  03/08/2018          44.15
6433295000            02/01/2018  03/08/2018          42.15
6651850288            02/01/2018  03/08/2018          14.31
6923515008            02/01/2018  03/08/2018          81.50
7005172502            02/01/2018  03/08/2018         185.14
7122056133            02/01/2018  03/08/2018           6.88
7996733445            02/01/2018  03/08/2018          25.26
8702071724            02/01/2018  03/08/2018         248.22
8973730404            02/01/2018  03/08/2018         606.32
9116039182            02/01/2018  03/08/2018          34.30
9598044056            02/01/2018  03/08/2018           6.78
9901598657            02/01/2018  03/08/2018           7.27
9995390003            02/01/2018  03/08/2018          69.26
5246257504            02/02/2018  03/09/2018        2238.73
5348784637            02/02/2018  03/09/2018          37.13
6533151400            02/02/2018  03/09/2018       10677.43
6611367506            02/02/2018  03/09/2018         321.94
7152308461            02/02/2018  03/09/2018        2889.22
8371427504            02/02/2018  03/09/2018        1718.60
8381307506            02/02/2018  03/09/2018         749.48
9273322504            02/02/2018  03/09/2018         592.52
9596382508            02/02/2018  03/09/2018       11567.46
0215490004            02/05/2018  03/12/2018         156.58
0851910000            02/05/2018  03/12/2018        2402.28
1704970001            02/05/2018  03/12/2018         163.56
2186032500            02/05/2018  03/12/2018        1600.61
2752013074            02/05/2018  03/12/2018          44.06
2959751336            02/05/2018  03/12/2018          17.19
3033837505            02/05/2018  03/12/2018         523.24
3419594464            02/05/2018  03/12/2018        2958.65
3870683699            02/05/2018  03/12/2018         269.33
4676162508            02/05/2018  03/12/2018          32.86
5265675008            02/05/2018  03/12/2018         494.58
5837025922            02/05/2018  03/12/2018         124.29
6395925008            02/05/2018  03/12/2018         923.50
6604225000            02/05/2018  03/12/2018          37.53
7568833136            02/05/2018  03/12/2018           9.91
8486060000            02/05/2018  03/12/2018        1014.59
8555470007            02/05/2018  03/12/2018         223.00
9006000005            02/05/2018  03/12/2018         319.17
9026057506            02/05/2018  03/12/2018         446.47
9423383257            02/05/2018  03/12/2018         148.79
9581789907            02/05/2018  03/12/2018          20.06

72 VA Dominion Invoices for a Total Invoice Amount of $56985.18

72 Total Alexandria Invoices for a Total Invoice Amount of $56985.18


Organization:   Total

72 Total Invoices for a Total Invoice Amount of $56985.18

