
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 11/02/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1897664189            10/26/2016  11/30/2016        1356.98
2096325002            10/26/2016  11/30/2016        7391.33
2106427509            10/26/2016  11/30/2016        5750.80
2116335007            10/26/2016  11/30/2016        2547.33
0823337506            10/31/2016  12/05/2016           7.36
0850668062            10/31/2016  12/05/2016           8.00
1118501327            10/31/2016  12/05/2016          32.32
1301306682            10/31/2016  12/05/2016          19.21
1765582505            10/31/2016  12/05/2016         122.98
1863767503            10/31/2016  12/05/2016          45.85
1934161330            10/31/2016  12/05/2016           8.08
1973380007            10/31/2016  12/05/2016         169.18
2073392504            10/31/2016  12/05/2016         118.84
2123460004            10/31/2016  12/05/2016          42.79
2154604132            10/31/2016  12/05/2016         235.85
2464858170            10/31/2016  12/05/2016          20.20
3249452008            10/31/2016  12/05/2016          36.94
3341907974            10/31/2016  12/05/2016          11.62
3355630009            10/31/2016  12/05/2016          17.57
3675982502            10/31/2016  12/05/2016          14.40
4287681979            10/31/2016  12/05/2016          18.87
4626102505            10/31/2016  12/05/2016          56.72
4793367501            10/31/2016  12/05/2016          87.69
5033402503            10/31/2016  12/05/2016           6.59
5316252500            10/31/2016  12/05/2016        8436.99
5321630005            10/31/2016  12/05/2016          29.74
5348784637            10/31/2016  12/05/2016          34.67
5411705006            10/31/2016  12/05/2016         165.73
5431647501            10/31/2016  12/05/2016        2476.24
5593500001            10/31/2016  12/05/2016          14.02
5611957373            10/31/2016  12/05/2016           9.16
5781917504            10/31/2016  12/05/2016           6.59
6124540409            10/31/2016  12/05/2016          23.01
6137557531            10/31/2016  12/05/2016          34.19
6167465670            10/31/2016  12/05/2016          23.29
6433295000            10/31/2016  12/05/2016          28.75
6651850288            10/31/2016  12/05/2016         146.92
6923515008            10/31/2016  12/05/2016          36.67
7005172502            10/31/2016  12/05/2016         188.07
7122056133            10/31/2016  12/05/2016           6.89
7996733445            10/31/2016  12/05/2016          24.71
8702071724            10/31/2016  12/05/2016         244.46
8973730404            10/31/2016  12/05/2016         169.77
9116039182            10/31/2016  12/05/2016          33.18
9598044056            10/31/2016  12/05/2016           6.89
9901598657            10/31/2016  12/05/2016           7.07
9995390003            10/31/2016  12/05/2016         138.70

47 VA Dominion Invoices for a Total Invoice Amount of $30413.21

47 Total Alexandria Invoices for a Total Invoice Amount of $30413.21


Organization:   Total

47 Total Invoices for a Total Invoice Amount of $30413.21

