
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 10/03/2018

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1897664189            09/26/2018  10/31/2018        1373.22
2096325002            09/26/2018  10/31/2018        7918.81
2106427509            09/26/2018  10/31/2018        6160.35
2116335007            09/26/2018  10/31/2018        2722.88
9791176853            09/26/2018  10/31/2018         100.78
0823337506            10/01/2018  11/05/2018           7.53
0850668062            10/01/2018  11/05/2018          24.34
1118501327            10/01/2018  11/05/2018          32.87
1301306682            10/01/2018  11/05/2018          21.19
1625039498            10/01/2018  11/05/2018          91.46
1765582505            10/01/2018  11/05/2018         261.08
1863767503            10/01/2018  11/05/2018         129.00
1934161330            10/01/2018  11/05/2018           8.28
1973380007            10/01/2018  11/05/2018         150.84
2073392504            10/01/2018  11/05/2018         112.52
2123460004            10/01/2018  11/05/2018          43.87
2154604132            10/01/2018  11/05/2018         237.58
2291013056            10/01/2018  11/05/2018         129.53
2464858170            10/01/2018  11/05/2018          21.81
2689812424            10/01/2018  11/05/2018           9.83
2847792476            10/01/2018  11/05/2018          36.83
3249452008            10/01/2018  11/05/2018          51.31
3341907974            10/01/2018  11/05/2018          21.09
3355630009            10/01/2018  11/05/2018          17.61
3675982502            10/01/2018  11/05/2018          18.45
4287681979            10/01/2018  11/05/2018          19.41
4626102505            10/01/2018  11/05/2018         168.37
4793367501            10/01/2018  11/05/2018         104.96
5033402503            10/01/2018  11/05/2018           6.59
5316252500            10/01/2018  11/05/2018       10902.70
5321630005            10/01/2018  11/05/2018         140.55
5348784637            10/01/2018  11/05/2018          49.73
5411705006            10/01/2018  11/05/2018         294.13
5431647501            10/01/2018  11/05/2018        2848.90
5593500001            10/01/2018  11/05/2018          13.63
5611957373            10/01/2018  11/05/2018           9.32
5781917504            10/01/2018  11/05/2018           6.59
6124540409            10/01/2018  11/05/2018          91.84
6137557531            10/01/2018  11/05/2018          50.16
6167465670            10/01/2018  11/05/2018          31.26
6651850288            10/01/2018  11/05/2018          43.87
6923515008            10/01/2018  11/05/2018          52.67
7005172502            10/01/2018  11/05/2018         335.09
7122056133            10/01/2018  11/05/2018           6.89
7996733445            10/01/2018  11/05/2018          26.33
8359428136            10/01/2018  11/05/2018          21.00
8702071724            10/01/2018  11/05/2018         117.56
8973730404            10/01/2018  11/05/2018         375.70
9116039182            10/01/2018  11/05/2018          36.50
9598044056            10/01/2018  11/05/2018           6.67
9901598657            10/01/2018  11/05/2018           7.32
9995390003            10/01/2018  11/05/2018         142.88

52 VA Dominion Invoices for a Total Invoice Amount of $35613.68

52 Total Alexandria Invoices for a Total Invoice Amount of $35613.68


Organization:   Total

52 Total Invoices for a Total Invoice Amount of $35613.68

