
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/08/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            07/02/2015  08/06/2015           7.95
0850668062            07/02/2015  08/06/2015          15.10
1118501327            07/02/2015  08/06/2015          32.40
1301306682            07/02/2015  08/06/2015          19.44
1765582505            07/02/2015  08/06/2015         208.41
1863767503            07/02/2015  08/06/2015          72.12
1934161330            07/02/2015  08/06/2015           6.98
1973380007            07/02/2015  08/06/2015         120.48
2073392504            07/02/2015  08/06/2015          91.28
2123460004            07/02/2015  08/06/2015          33.57
2154604132            07/02/2015  08/06/2015         198.83
2464858170            07/02/2015  08/06/2015          20.01
3249452008            07/02/2015  08/06/2015          38.24
3341907974            07/02/2015  08/06/2015          18.22
3355630009            07/02/2015  08/06/2015          14.63
3675982502            07/02/2015  08/06/2015          15.00
4287681979            07/02/2015  08/06/2015          19.44
4626102505            07/02/2015  08/06/2015         143.39
4793367501            07/02/2015  08/06/2015          61.64
5033402503            07/02/2015  08/06/2015          12.68
5316252500            07/02/2015  08/06/2015        9792.61
5321630005            07/02/2015  08/06/2015          75.85
5411705006            07/02/2015  08/06/2015         306.48
5593500001            07/02/2015  08/06/2015          13.55
5611957373            07/02/2015  08/06/2015          12.68
5781917504            07/02/2015  08/06/2015           6.59
6124540409            07/02/2015  08/06/2015         126.58
6137557531            07/02/2015  08/06/2015          80.32
6433295000            07/02/2015  08/06/2015          28.81
6651850288            07/02/2015  08/06/2015         139.53
6923515008            07/02/2015  08/06/2015          31.37
7005172502            07/02/2015  08/06/2015         306.25
7122056133            07/02/2015  08/06/2015           6.98
7241105886            07/02/2015  08/06/2015          29.19
7996733445            07/02/2015  08/06/2015          25.47
8702071724            07/02/2015  08/06/2015         168.55
8973730404            07/02/2015  08/06/2015         327.52
9116039182            07/02/2015  08/06/2015          34.45
9562096736            07/02/2015  08/06/2015          90.20
9598044056            07/02/2015  08/06/2015           6.78
9901598657            07/02/2015  08/06/2015           7.17
9995390003            07/02/2015  08/06/2015          63.96
1011348529            07/06/2015  08/10/2015          12.43
5246257504            07/06/2015  08/10/2015        2594.02
5431647501            07/06/2015  08/10/2015        3441.07
6533151400            07/06/2015  08/10/2015       11763.82
6611367506            07/06/2015  08/10/2015         183.82
7152308461            07/06/2015  08/10/2015        2705.99
8371427504            07/06/2015  08/10/2015        1371.40
8381307506            07/06/2015  08/10/2015         221.49
9273322504            07/06/2015  08/10/2015         791.88
9596382508            07/06/2015  08/10/2015       14339.99

52 VA Dominion Invoices for a Total Invoice Amount of $50256.61

52 Total Alexandria Invoices for a Total Invoice Amount of $50256.61


Organization:   Total

52 Total Invoices for a Total Invoice Amount of $50256.61

