
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 10/06/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1897664189            09/28/2010  11/02/2010        1201.74
0823337506            10/01/2010  11/05/2010           6.26
1011348529            10/01/2010  11/05/2010         -37.45
1765582505            10/01/2010  11/05/2010         277.99
1863767503            10/01/2010  11/05/2010          85.75
1973380007            10/01/2010  11/05/2010         160.52
2073392504            10/01/2010  11/05/2010          89.80
2123460004            10/01/2010  11/05/2010          29.39
2154604132            10/01/2010  11/05/2010         191.87
3341907974            10/01/2010  11/05/2010           5.50
3355630009            10/01/2010  11/05/2010          13.58
3675982502            10/01/2010  11/05/2010          14.36
4626102505            10/01/2010  11/05/2010         135.51
4793367501            10/01/2010  11/05/2010          77.26
5033402503            10/01/2010  11/05/2010          16.33
5163527509            10/01/2010  11/05/2010          21.82
5341575008            10/01/2010  11/05/2010          67.10
5411705006            10/01/2010  11/05/2010         293.02
5593500001            10/01/2010  11/05/2010           9.45
5611957373            10/01/2010  11/05/2010           7.81
6433295000            10/01/2010  11/05/2010          21.22
6651850288            10/01/2010  11/05/2010          68.06
6733352501            10/01/2010  11/05/2010         139.27
6923515008            10/01/2010  11/05/2010          44.26
7005172502            10/01/2010  11/05/2010         310.98
7122056133            10/01/2010  11/05/2010           7.21
7241105886            10/01/2010  11/05/2010          26.33
8973730404            10/01/2010  11/05/2010         234.73
9562096736            10/01/2010  11/05/2010         120.99
9598044056            10/01/2010  11/05/2010           5.59
9995390003            10/01/2010  11/05/2010          60.07
5246257504            10/04/2010  11/08/2010        2358.19
5316252500            10/04/2010  11/08/2010        9630.81
5321630005            10/04/2010  11/08/2010         110.51
5431647501            10/04/2010  11/08/2010        1304.57
5498080240            10/04/2010  11/08/2010         161.98
6124540409            10/04/2010  11/08/2010          93.93
6137557531            10/04/2010  11/08/2010          53.63
6611367506            10/04/2010  11/08/2010         159.14
7152308461            10/04/2010  11/08/2010        2976.43
8371427504            10/04/2010  11/08/2010         817.06
8381307506            10/04/2010  11/08/2010         212.24

42 VA Dominion Invoices for a Total Invoice Amount of $21584.81

42 Total Alexandria Invoices for a Total Invoice Amount of $21584.81

Organization:   Total

42 Total Invoices for a Total Invoice Amount of $21584.81

