
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 04/17/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0662927573            04/09/2013  05/14/2013        1811.52
1043295003            04/09/2013  05/14/2013           5.66
1156320002            04/09/2013  05/14/2013        3807.97
1312808247            04/09/2013  05/14/2013          41.66
1856265002            04/09/2013  05/14/2013        3546.31
2174476057            04/09/2013  05/14/2013         122.51
2225822507            04/09/2013  05/14/2013         664.48
2923347955            04/09/2013  05/14/2013         132.63
3103257501            04/09/2013  05/14/2013         306.49
3470617501            04/09/2013  05/14/2013         215.44
4452642962            04/09/2013  05/14/2013       18295.32
4696475005            04/09/2013  05/14/2013       22972.23
6070697393            04/09/2013  05/14/2013         102.97
6670610002            04/09/2013  05/14/2013         486.74
6855697501            04/09/2013  05/14/2013         263.75
7199264891            04/09/2013  05/14/2013         147.88
7320592509            04/09/2013  05/14/2013          49.89
7448178173            04/09/2013  05/14/2013         198.59
8954752245            04/09/2013  05/14/2013          83.92
8955365005            04/09/2013  05/14/2013         824.25
9091146192            04/09/2013  05/14/2013         235.98
9216886433            04/09/2013  05/14/2013          51.89
2040619443            04/10/2013  05/15/2013        8668.22
2990617504            04/10/2013  05/15/2013           5.66
4032400121            04/10/2013  05/15/2013         422.27
5863539630            04/10/2013  05/15/2013        1715.98
6265845005            04/10/2013  05/15/2013         616.61
7236357500            04/10/2013  05/15/2013        2778.45
7800570009            04/10/2013  05/15/2013         443.68
7835036513            04/10/2013  05/15/2013        1388.28
7852141840            04/10/2013  05/15/2013        2948.50
8515290008            04/10/2013  05/15/2013         572.05
8525402502            04/10/2013  05/15/2013         149.49
8965342507            04/10/2013  05/15/2013          55.26
0014940001            04/11/2013  05/16/2013         964.78
0035425008            04/11/2013  05/16/2013          27.47
0045282506            04/11/2013  05/16/2013          61.51
0865355002            04/11/2013  05/16/2013         235.47
0875041303            04/11/2013  05/16/2013          43.65
0886617919            04/11/2013  05/16/2013          36.40
0899594022            04/11/2013  05/16/2013          23.03
0906461793            04/11/2013  05/16/2013          19.15
0917312621            04/11/2013  05/16/2013          36.30
0925594723            04/11/2013  05/16/2013          29.05
0939811717            04/11/2013  05/16/2013          27.19
0949361505            04/11/2013  05/16/2013          21.73
0957987662            04/11/2013  05/16/2013          61.12
0962345666            04/11/2013  05/16/2013          19.35
1030506974            04/11/2013  05/16/2013           6.44
2342127509            04/11/2013  05/16/2013         392.51
2596065009            04/11/2013  05/16/2013          84.31
2942720000            04/11/2013  05/16/2013          71.03
3004480236            04/11/2013  05/16/2013          18.95
4802659823            04/11/2013  05/16/2013       15150.74
5606496759            04/11/2013  05/16/2013           5.66
5722222501            04/11/2013  05/16/2013         150.48
5737778562            04/11/2013  05/16/2013          95.53
6372590007            04/11/2013  05/16/2013         137.99
6904957500            04/11/2013  05/16/2013         204.04
7902610000            04/11/2013  05/16/2013         321.48
7976345004            04/11/2013  05/16/2013        2581.14
8395777488            04/11/2013  05/16/2013        1021.01
9304957500            04/11/2013  05/16/2013         176.56
0104237722            04/12/2013  05/17/2013        2366.43
0853450005            04/12/2013  05/17/2013         507.47
1513230001            04/12/2013  05/17/2013         374.45
1606240008            04/12/2013  05/17/2013        5061.95
3110640004            04/12/2013  05/17/2013         640.48
8245865004            04/12/2013  05/17/2013        2027.11
8485977501            04/12/2013  05/17/2013         696.02
9271454192            04/12/2013  05/17/2013         390.52
9523688605            04/12/2013  05/17/2013         564.23
6615730006            04/15/2013  05/20/2013         418.29

73 VA Dominion Invoices for a Total Invoice Amount of $109203.55

73 Total Alexandria Invoices for a Total Invoice Amount of $109203.55


Organization:   Total

73 Total Invoices for a Total Invoice Amount of $109203.55

