
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 12/08/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1897664189            11/30/2010  01/04/2011        1201.74
0823337506            12/03/2010  01/07/2011           6.19
1011348529            12/03/2010  01/07/2011         237.85
1765582505            12/03/2010  01/07/2011         119.54
1863767503            12/03/2010  01/07/2011          54.39
1973380007            12/03/2010  01/07/2011         198.15
2073392504            12/03/2010  01/07/2011         112.31
2123460004            12/03/2010  01/07/2011          34.64
2154604132            12/03/2010  01/07/2011         210.97
3355630009            12/03/2010  01/07/2011          15.46
3675982502            12/03/2010  01/07/2011          22.60
4626102505            12/03/2010  01/07/2011          87.39
4793367501            12/03/2010  01/07/2011          95.47
5033402503            12/03/2010  01/07/2011          18.83
5163527509            12/03/2010  01/07/2011          25.95
5316252500            12/03/2010  01/07/2011        7292.47
5321630005            12/03/2010  01/07/2011          82.57
5341575008            12/03/2010  01/07/2011          48.04
5411705006            12/03/2010  01/07/2011         250.54
5431647501            12/03/2010  01/07/2011        1159.91
5498080240            12/03/2010  01/07/2011         185.27
5593500001            12/03/2010  01/07/2011          11.35
5611957373            12/03/2010  01/07/2011           7.05
6124540409            12/03/2010  01/07/2011          53.53
6137557531            12/03/2010  01/07/2011          63.59
6433295000            12/03/2010  01/07/2011          26.21
6651850288            12/03/2010  01/07/2011          24.65
6733352501            12/03/2010  01/07/2011          33.70
6923515008            12/03/2010  01/07/2011          52.42
7005172502            12/03/2010  01/07/2011         169.63
7122056133            12/03/2010  01/07/2011           7.13
7241105886            12/03/2010  01/07/2011          26.42
8973730404            12/03/2010  01/07/2011         292.20
9562096736            12/03/2010  01/07/2011         120.99
9598044056            12/03/2010  01/07/2011           5.59
9995390003            12/03/2010  01/07/2011          74.15
3341907974            12/06/2010  01/10/2011           7.65
6533151400            12/06/2010  01/10/2011       10191.36
7152308461            12/06/2010  01/10/2011        3026.91
8371427504            12/06/2010  01/10/2011        1049.58
8381307506            12/06/2010  01/10/2011         532.86
9273322504            12/06/2010  01/10/2011         476.49
9596382508            12/06/2010  01/10/2011       13883.96

43 VA Dominion Invoices for a Total Invoice Amount of $41597.70

43 Total Alexandria Invoices for a Total Invoice Amount of $41597.70

Organization:   Total

43 Total Invoices for a Total Invoice Amount of $41597.70

