
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/05/2012

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            08/30/2012  10/04/2012           6.55
1765582505            08/30/2012  10/04/2012         411.66
1863767503            08/30/2012  10/04/2012         151.46
1973380007            08/30/2012  10/04/2012         146.91
2073392504            08/30/2012  10/04/2012         106.57
2123460004            08/30/2012  10/04/2012          41.84
2154604132            08/30/2012  10/04/2012         109.22
3341907974            08/30/2012  10/04/2012           5.66
3355630009            08/30/2012  10/04/2012          13.69
3675982502            08/30/2012  10/04/2012          22.00
4626102505            08/30/2012  10/04/2012         196.76
4793367501            08/30/2012  10/04/2012          82.19
5033402503            08/30/2012  10/04/2012          24.20
5163527509            08/30/2012  10/04/2012          28.06
5316252500            08/30/2012  10/04/2012       11114.52
5321630005            08/30/2012  10/04/2012          67.02
5341575008            08/30/2012  10/04/2012          46.59
5411705006            08/30/2012  10/04/2012         312.67
5431647501            08/30/2012  10/04/2012        2119.62
5498080240            08/30/2012  10/04/2012         133.52
5593500001            08/30/2012  10/04/2012          12.51
5611957373            08/30/2012  10/04/2012           8.33
6124540409            08/30/2012  10/04/2012         153.56
6137557531            08/30/2012  10/04/2012          60.19
6433295000            08/30/2012  10/04/2012          26.76
6651850288            08/30/2012  10/04/2012         126.29
6923515008            08/30/2012  10/04/2012          64.34
7005172502            08/30/2012  10/04/2012         376.76
7122056133            08/30/2012  10/04/2012           6.44
7241105886            08/30/2012  10/04/2012          39.01
8973730404            08/30/2012  10/04/2012         428.94
9562096736            08/30/2012  10/04/2012         138.87
9598044056            08/30/2012  10/04/2012           5.86
9995390003            08/30/2012  10/04/2012          62.35
1011348529            08/31/2012  10/05/2012       -1153.69
5246257504            08/31/2012  10/05/2012        2336.66
6533151400            08/31/2012  10/05/2012       14235.76
6611367506            08/31/2012  10/05/2012         200.04
7152308461            08/31/2012  10/05/2012        2906.89
8371427504            08/31/2012  10/05/2012        1137.96
8381307506            08/31/2012  10/05/2012         212.72
9273322504            08/31/2012  10/05/2012         750.85
9596382508            08/31/2012  10/05/2012       18236.82

43 VA Dominion Invoices for a Total Invoice Amount of $55514.93

43 Total Alexandria Invoices for a Total Invoice Amount of $55514.93

Organization:   Total

43 Total Invoices for a Total Invoice Amount of $55514.93

