
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/07/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            08/31/2016  10/05/2016           7.59
0850668062            08/31/2016  10/05/2016           8.08
1118501327            08/31/2016  10/05/2016          32.71
1301306682            08/31/2016  10/05/2016          19.38
1765582505            08/31/2016  10/05/2016         270.96
1863767503            08/31/2016  10/05/2016         117.75
1934161330            08/31/2016  10/05/2016           7.86
1973380007            08/31/2016  10/05/2016         136.74
2073392504            08/31/2016  10/05/2016          98.66
2123460004            08/31/2016  10/05/2016          35.26
2154604132            08/31/2016  10/05/2016         219.00
2464858170            08/31/2016  10/05/2016          20.45
3249452008            08/31/2016  10/05/2016          49.50
3341907974            08/31/2016  10/05/2016          18.85
3355630009            08/31/2016  10/05/2016          15.58
3675982502            08/31/2016  10/05/2016          21.72
4287681979            08/31/2016  10/05/2016          18.96
4626102505            08/31/2016  10/05/2016         228.72
4793367501            08/31/2016  10/05/2016          74.92
5033402503            08/31/2016  10/05/2016          10.04
5316252500            08/31/2016  10/05/2016       10238.67
5321630005            08/31/2016  10/05/2016         148.82
5411705006            08/31/2016  10/05/2016         537.95
5431647501            08/31/2016  10/05/2016        3492.73
5593500001            08/31/2016  10/05/2016          13.81
5611957373            08/31/2016  10/05/2016           8.28
5781917504            08/31/2016  10/05/2016           6.59
6124540409            08/31/2016  10/05/2016          68.71
6137557531            08/31/2016  10/05/2016          84.72
6167465670            08/31/2016  10/05/2016         -14.52
6433295000            08/31/2016  10/05/2016          25.87
6651850288            08/31/2016  10/05/2016         124.29
6923515008            08/31/2016  10/05/2016          97.29
7005172502            08/31/2016  10/05/2016         359.76
7122056133            08/31/2016  10/05/2016           6.89
7241105886            08/31/2016  10/05/2016          22.46
7996733445            08/31/2016  10/05/2016          24.81
8702071724            08/31/2016  10/05/2016         206.76
8973730404            08/31/2016  10/05/2016         380.48
9116039182            08/31/2016  10/05/2016          33.99
9598044056            08/31/2016  10/05/2016           6.59
9901598657            08/31/2016  10/05/2016           7.18
9995390003            08/31/2016  10/05/2016          98.38
5246257504            09/01/2016  10/06/2016        2668.80
5348784637            09/01/2016  10/06/2016          14.62
6533151400            09/01/2016  10/06/2016       12978.71
6611367506            09/01/2016  10/06/2016         221.78
7152308461            09/01/2016  10/06/2016        2830.32
8371427504            09/01/2016  10/06/2016        1719.38
8381307506            09/01/2016  10/06/2016         232.37
9273322504            09/01/2016  10/06/2016         888.49
9596382508            09/01/2016  10/06/2016       15024.04
0215490004            09/02/2016  10/07/2016          92.88
0851910000            09/02/2016  10/07/2016        1129.90
1704970001            09/02/2016  10/07/2016         376.69
1735865006            09/02/2016  10/07/2016          89.87
2186032500            09/02/2016  10/07/2016        2677.54
2752013074            09/02/2016  10/07/2016          43.52
2959751336            09/02/2016  10/07/2016          17.56
3033837505            09/02/2016  10/07/2016         390.95
3419594464            09/02/2016  10/07/2016        6636.29
3870683699            09/02/2016  10/07/2016          76.52
4676162508            09/02/2016  10/07/2016         987.23
5265675008            09/02/2016  10/07/2016         335.44
5837025922            09/02/2016  10/07/2016         126.07
6395925008            09/02/2016  10/07/2016         447.26
6604225000            09/02/2016  10/07/2016          37.44
7241105886            09/02/2016  10/07/2016         -32.23
7568833136            09/02/2016  10/07/2016           9.86
8486060000            09/02/2016  10/07/2016        1240.31
8555470007            09/02/2016  10/07/2016         145.56
9006000005            09/02/2016  10/07/2016         534.25
9026057506            09/02/2016  10/07/2016         673.16
9423383257            09/02/2016  10/07/2016         487.45
9581789907            09/02/2016  10/07/2016          13.12

75 VA Dominion Invoices for a Total Invoice Amount of $70508.39

75 Total Alexandria Invoices for a Total Invoice Amount of $70508.39


Organization:   Total

75 Total Invoices for a Total Invoice Amount of $70508.39

