
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 12/17/2014

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0442731477            12/09/2014  01/13/2015          89.62
0662927573            12/09/2014  01/13/2015        2156.55
0851910000            12/09/2014  01/13/2015        1867.88
0979288487            12/09/2014  01/13/2015          21.79
1043295003            12/09/2014  01/13/2015           6.59
1312808247            12/09/2014  01/13/2015          40.85
2040619443            12/09/2014  01/13/2015        8485.62
2174476057            12/09/2014  01/13/2015         138.71
2225822507            12/09/2014  01/13/2015         549.79
2371115839            12/09/2014  01/13/2015         191.65
2923347955            12/09/2014  01/13/2015          58.86
2959751336            12/09/2014  01/13/2015          36.56
3103257501            12/09/2014  01/13/2015         333.84
3470617501            12/09/2014  01/13/2015         262.21
4802659823            12/09/2014  01/13/2015       15887.51
5680981221            12/09/2014  01/13/2015          17.63
6070697393            12/09/2014  01/13/2015          25.67
6318036420            12/09/2014  01/13/2015         107.89
6670610002            12/09/2014  01/13/2015         289.32
6855697501            12/09/2014  01/13/2015         340.23
7146330001            12/09/2014  01/13/2015        2862.94
7199264891            12/09/2014  01/13/2015         139.97
7448178173            12/09/2014  01/13/2015         186.99
7835036513            12/09/2014  01/13/2015        1963.87
8659213329            12/09/2014  01/13/2015          51.41
8703872054            12/09/2014  01/13/2015        1237.24
8954752245            12/09/2014  01/13/2015          92.14
8965342507            12/09/2014  01/13/2015         165.32
9091146192            12/09/2014  01/13/2015         241.87
9216886433            12/09/2014  01/13/2015          60.58
0014940001            12/10/2014  01/14/2015         847.16
2990617504            12/10/2014  01/14/2015          53.07
4032400121            12/10/2014  01/14/2015         689.94
5863539630            12/10/2014  01/14/2015        1675.50
6265845005            12/10/2014  01/14/2015         687.95
6904957500            12/10/2014  01/14/2015         238.88
7236357500            12/10/2014  01/14/2015        3165.80
7320592509            12/10/2014  01/14/2015          51.59
7800570009            12/10/2014  01/14/2015         452.58
7852141840            12/10/2014  01/14/2015        3159.62
9304957500            12/10/2014  01/14/2015         196.40
0035425008            12/11/2014  01/15/2015          83.63
0045282506            12/11/2014  01/15/2015          69.02
0865355002            12/11/2014  01/15/2015         151.88
0875041303            12/11/2014  01/15/2015          35.16
0886617919            12/11/2014  01/15/2015          30.79
0899594022            12/11/2014  01/15/2015          41.71
0917312621            12/11/2014  01/15/2015          15.49
0939811717            12/11/2014  01/15/2015          42.78
0949361505            12/11/2014  01/15/2015          49.18
0957987662            12/11/2014  01/15/2015          20.63
0962345666            12/11/2014  01/15/2015          14.13
1030506974            12/11/2014  01/15/2015           7.47
1338347873            12/11/2014  01/15/2015          53.25
2278126202            12/11/2014  01/15/2015         105.64
2342127509            12/11/2014  01/15/2015          82.08
2596065009            12/11/2014  01/15/2015          97.48
3004480236            12/11/2014  01/15/2015          21.30
5606496759            12/11/2014  01/15/2015           6.59
5722222501            12/11/2014  01/15/2015          84.03
5737778562            12/11/2014  01/15/2015          52.95
6372590007            12/11/2014  01/15/2015         140.45
7902610000            12/11/2014  01/15/2015         415.42
7976345004            12/11/2014  01/15/2015        2100.22
8395777488            12/11/2014  01/15/2015        1145.05
9864369971            12/11/2014  01/15/2015          67.57
0104237722            12/12/2014  01/16/2015        3032.17
0853450005            12/12/2014  01/16/2015         650.24
0925594723            12/12/2014  01/16/2015          29.91
1513230001            12/12/2014  01/16/2015         504.68
3110640004            12/12/2014  01/16/2015         757.68
4926320674            12/12/2014  01/16/2015         857.04
8245865004            12/12/2014  01/16/2015        2112.66
8485977501            12/12/2014  01/16/2015         749.95
8781417566            12/11/2014  01/15/2015         735.21
9271454192            12/12/2014  01/16/2015         202.10
9523688605            12/12/2014  01/16/2015         390.44
0906461793            12/13/2014  01/20/2015          23.83
1606240008            12/13/2014  01/20/2015        6643.44
2870226384            12/13/2014  01/20/2015         157.58
2942720000            12/13/2014  01/20/2015          13.76
0453732505            12/15/2014  01/20/2015         459.20
0513622506            12/15/2014  01/20/2015         220.97
0563127505            12/15/2014  01/20/2015         180.82
0839000486            12/15/2014  01/20/2015         125.36
1132834340            12/15/2014  01/20/2015         170.37
3535387504            12/15/2014  01/20/2015         119.34
4012525491            12/15/2014  01/20/2015          45.50
4970932911            12/15/2014  01/20/2015         256.69
6276422505            12/15/2014  01/20/2015          37.25
6691573940            12/15/2014  01/20/2015        8205.68
6791993840            12/15/2014  01/20/2015           7.14
6998249855            12/15/2014  01/20/2015          87.26
7975467809            12/15/2014  01/20/2015          74.45
8044091489            12/15/2014  01/20/2015          51.10
9333552504            12/15/2014  01/20/2015         162.91

96 VA Dominion Invoices for a Total Invoice Amount of $81128.22

96 Total Alexandria Invoices for a Total Invoice Amount of $81128.22


Organization:   Total

96 Total Invoices for a Total Invoice Amount of $81128.22

