
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/18/2019

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0668286057            09/10/2019  10/15/2019          68.19
0865355002            09/10/2019  10/15/2019         101.29
0875041303            09/10/2019  10/15/2019          32.35
0886617919            09/10/2019  10/15/2019          78.23
0899594022            09/10/2019  10/15/2019          78.87
0906461793            09/10/2019  10/15/2019         106.82
0917312621            09/10/2019  10/15/2019          63.04
0925594723            09/10/2019  10/15/2019          50.57
0939811717            09/10/2019  10/15/2019          82.29
0943037010            09/10/2019  10/15/2019          16.42
0949361505            09/10/2019  10/15/2019          76.44
0957987662            09/10/2019  10/15/2019          57.50
0962345666            09/10/2019  10/15/2019         133.62
1030506974            09/10/2019  10/15/2019          41.37
1338347873            09/10/2019  10/15/2019          50.38
1951810769            09/10/2019  10/15/2019          61.37
2278126202            09/10/2019  10/15/2019          52.15
2596065009            09/10/2019  10/15/2019         222.68
3004480236            09/10/2019  10/15/2019          23.47
4543627956            09/10/2019  10/15/2019           9.20
4914616190            09/10/2019  10/15/2019          11.91
5606496759            09/10/2019  10/15/2019           6.59
5722222501            09/10/2019  10/15/2019          29.63
5737778562            09/10/2019  10/15/2019         222.27
6372590007            09/10/2019  10/15/2019          27.54
6555515433            09/10/2019  10/15/2019          21.86
7214212743            09/10/2019  10/15/2019          12.25
7900412268            09/10/2019  10/15/2019         974.37
7976345004            09/10/2019  10/15/2019        2671.18
8395777488            09/10/2019  10/15/2019         112.23
8781417566            09/10/2019  10/15/2019         792.70
9163056071            09/10/2019  10/15/2019           7.75
9864369971            09/10/2019  10/15/2019          38.83
0104237722            09/11/2019  10/16/2019        1787.62
0853450005            09/11/2019  10/16/2019         575.57
1513230001            09/11/2019  10/16/2019         142.13
1606240008            09/11/2019  10/16/2019        9833.27
1847312228            09/11/2019  10/16/2019          49.34
2342127509            09/11/2019  10/16/2019          96.67
2532394059            09/11/2019  10/16/2019          98.28
3110640004            09/11/2019  10/16/2019         207.71
4926320674            09/11/2019  10/16/2019          93.63
5413067249            09/11/2019  10/16/2019         132.29
8245865004            09/11/2019  10/16/2019        2011.55
8485977501            09/11/2019  10/16/2019         971.06
9271454192            09/11/2019  10/16/2019         325.03
0457904522            09/12/2019  10/17/2019         467.48
2547693222            09/12/2019  10/17/2019          27.54
2870226384            09/12/2019  10/17/2019         105.06
6680060370            09/12/2019  10/17/2019          13.22
9523688605            09/12/2019  10/17/2019         552.40
9936644005            09/12/2019  10/17/2019          11.41
0453732505            09/13/2019  10/18/2019         834.66
0513622506            09/13/2019  10/18/2019          70.17
0563127505            09/13/2019  10/18/2019         124.84
0839000486            09/13/2019  10/18/2019         197.97
1132834340            09/13/2019  10/18/2019          95.52
4012525491            09/13/2019  10/18/2019          44.61
4602325955            09/13/2019  10/18/2019          17.02
6276422505            09/13/2019  10/18/2019          40.10
6691573940            09/13/2019  10/18/2019       11757.83
6791993840            09/13/2019  10/18/2019           6.59
6998249855            09/13/2019  10/18/2019          44.21
7975467809            09/13/2019  10/18/2019          37.49
8044091489            09/13/2019  10/18/2019          36.17
9333552504            09/13/2019  10/18/2019         283.65
3535387504            09/16/2019  10/21/2019          94.46

67 VA Dominion Invoices for a Total Invoice Amount of $37521.91

67 Total Alexandria Invoices for a Total Invoice Amount of $37521.91


Organization:   Total

67 Total Invoices for a Total Invoice Amount of $37521.91

