
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 10/18/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0035425008            10/10/2017  11/14/2017          52.03
0045282506            10/10/2017  11/14/2017          48.93
0865355002            10/10/2017  11/14/2017          91.75
0875041303            10/10/2017  11/14/2017          17.03
0886617919            10/10/2017  11/14/2017          36.59
0899594022            10/10/2017  11/14/2017          32.79
0906461793            10/10/2017  11/14/2017          62.27
0917312621            10/10/2017  11/14/2017          47.31
0925594723            10/10/2017  11/14/2017          52.84
0939811717            10/10/2017  11/14/2017          35.69
0949361505            10/10/2017  11/14/2017          52.53
0957987662            10/10/2017  11/14/2017          45.61
0962345666            10/10/2017  11/14/2017          88.74
1030506974            10/10/2017  11/14/2017          23.55
1338347873            10/10/2017  11/14/2017          49.32
1847312228            10/10/2017  11/14/2017          58.92
1951810769            10/10/2017  11/14/2017          78.01
2278126202            10/10/2017  11/14/2017          48.82
2342127509            10/10/2017  11/14/2017         700.73
2596065009            10/10/2017  11/14/2017          99.88
3004480236            10/10/2017  11/14/2017          23.14
4543627956            10/10/2017  11/14/2017           9.19
5606496759            10/10/2017  11/14/2017           6.59
5722222501            10/10/2017  11/14/2017         143.01
5737778562            10/10/2017  11/14/2017         207.21
6372590007            10/10/2017  11/14/2017          25.75
6555515433            10/10/2017  11/14/2017          20.61
7976345004            10/10/2017  11/14/2017        2213.74
8395777488            10/10/2017  11/14/2017          89.35
8781417566            10/10/2017  11/14/2017         760.62
9864369971            10/10/2017  11/14/2017          29.36
0104237722            10/11/2017  11/15/2017        1809.93
0457904522            10/11/2017  11/15/2017         335.59
0853450005            10/11/2017  11/15/2017         289.75
1513230001            10/11/2017  11/15/2017         121.54
1606240008            10/11/2017  11/15/2017        7557.09
2532394059            10/11/2017  11/15/2017           0.16
3110640004            10/11/2017  11/15/2017         255.36
4926320674            10/11/2017  11/15/2017         157.08
5413067249            10/11/2017  11/15/2017         311.53
8245865004            10/11/2017  11/15/2017        1307.48
8485977501            10/11/2017  11/15/2017         752.89
9271454192            10/11/2017  11/15/2017         821.10
9523688605            10/11/2017  11/15/2017         485.54
2547693222            10/12/2017  11/16/2017          18.34
2870226384            10/12/2017  11/16/2017         195.18
0453732505            10/13/2017  11/17/2017         752.09
0513622506            10/13/2017  11/17/2017          74.12
0563127505            10/13/2017  11/17/2017         176.21
0839000486            10/13/2017  11/17/2017         104.98
1132834340            10/13/2017  11/17/2017         109.10
3535387504            10/13/2017  11/17/2017         297.38
4012525491            10/13/2017  11/17/2017          50.34
4602325955            10/13/2017  11/17/2017          16.06
6276422505            10/13/2017  11/17/2017          38.51
6691573940            10/13/2017  11/17/2017        9115.15
6791993840            10/13/2017  11/17/2017           7.08
6998249855            10/13/2017  11/17/2017          41.21
7975467809            10/13/2017  11/17/2017          35.40
8044091489            10/13/2017  11/17/2017          24.88
9333552504            10/13/2017  11/17/2017         263.00

61 VA Dominion Invoices for a Total Invoice Amount of $30775.98

61 Total Alexandria Invoices for a Total Invoice Amount of $30775.98


Organization:   Total

61 Total Invoices for a Total Invoice Amount of $30775.98

