
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 05/06/2015

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
2096325002            04/29/2015  06/03/2015        7203.54
2106427509            04/29/2015  06/03/2015        5605.02
2116335007            04/29/2015  06/03/2015        2484.94
1897664189            04/29/2015  06/03/2015        1344.00
0823337506            05/04/2015  06/08/2015           7.46
0850668062            05/04/2015  06/08/2015          13.53
1118501327            05/04/2015  06/08/2015          33.26
1301306682            05/04/2015  06/08/2015          19.83
1765582505            05/04/2015  06/08/2015          99.29
1863767503            05/04/2015  06/08/2015          43.61
1973380007            05/04/2015  06/08/2015         144.89
2073392504            05/04/2015  06/08/2015         109.44
2123460004            05/04/2015  06/08/2015          35.01
2154604132            05/04/2015  06/08/2015         137.57
2464858170            05/04/2015  06/08/2015          20.41
3249452008            05/04/2015  06/08/2015          47.46
3341907974            05/04/2015  06/08/2015          25.71
3355630009            05/04/2015  06/08/2015          15.97
3675982502            05/04/2015  06/08/2015          16.35
4287681979            05/04/2015  06/08/2015          19.76
4626102505            05/04/2015  06/08/2015          49.61
4793367501            05/04/2015  06/08/2015          72.33
5033402503            05/04/2015  06/08/2015          13.95
5316252500            05/04/2015  06/08/2015        7982.17
5321630005            05/04/2015  06/08/2015          94.26
5341575008            05/04/2015  06/08/2015          35.01
5411705006            05/04/2015  06/08/2015         146.44
5431647501            05/04/2015  06/08/2015        1412.04
5593500001            05/04/2015  06/08/2015          14.51
5611957373            05/04/2015  06/08/2015          13.07
5781917504            05/04/2015  06/08/2015           6.59
6124540409            05/04/2015  06/08/2015          47.09
6137557531            05/04/2015  06/08/2015          87.77
6433295000            05/04/2015  06/08/2015          32.19
6651850288            05/04/2015  06/08/2015          88.56
6923515008            05/04/2015  06/08/2015          49.50
7005172502            05/04/2015  06/08/2015         170.72
7122056133            05/04/2015  06/08/2015           6.98
7241105886            05/04/2015  06/08/2015          29.19
7996733445            05/04/2015  06/08/2015          25.94
8702071724            05/04/2015  06/08/2015         234.98
8973730404            05/04/2015  06/08/2015         189.68
9116039182            05/04/2015  06/08/2015          35.12
9562096736            05/04/2015  06/08/2015          99.37
9598044056            05/04/2015  06/08/2015           6.87
9901598657            05/04/2015  06/08/2015           7.17
9995390003            05/04/2015  06/08/2015          74.35

47 VA Dominion Invoices for a Total Invoice Amount of $28452.51

47 Total Alexandria Invoices for a Total Invoice Amount of $28452.51


Organization:   Total

47 Total Invoices for a Total Invoice Amount of $28452.51

