
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/19/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0035425008            06/11/2013  07/16/2013          27.58
0045282506            06/11/2013  07/16/2013         122.72
0865355002            06/11/2013  07/16/2013          84.42
0875041303            06/11/2013  07/16/2013          17.17
0886617919            06/11/2013  07/16/2013          33.73
0899594022            06/11/2013  07/16/2013          30.66
0906461793            06/11/2013  07/16/2013          56.15
0917312621            06/11/2013  07/16/2013          40.58
0925594723            06/11/2013  07/16/2013          34.82
0939811717            06/11/2013  07/16/2013          34.53
0949361505            06/11/2013  07/16/2013          62.01
0957987662            06/11/2013  07/16/2013         100.79
0962345666            06/11/2013  07/16/2013          41.77
1030506974            06/11/2013  07/16/2013          19.43
2342127509            06/11/2013  07/16/2013         622.61
2942720000            06/11/2013  07/16/2013         115.87
2990617504            06/11/2013  07/16/2013          53.28
3004480236            06/11/2013  07/16/2013          17.17
5606496759            06/11/2013  07/16/2013           5.66
5722222501            06/11/2013  07/16/2013         150.48
5737778562            06/11/2013  07/16/2013          75.80
6372590007            06/11/2013  07/16/2013          40.48
7800570009            06/11/2013  07/16/2013         786.48
7902610000            06/11/2013  07/16/2013         719.24
7976345004            06/11/2013  07/16/2013        2870.55
8395777488            06/11/2013  07/16/2013         191.05
0853450005            06/12/2013  07/17/2013         472.05
1513230001            06/12/2013  07/17/2013         384.17
1606240008            06/12/2013  07/17/2013        6414.15
2596065009            06/12/2013  07/17/2013         133.90
3110640004            06/12/2013  07/17/2013         180.23
8485977501            06/12/2013  07/17/2013         767.46
9523688605            06/12/2013  07/17/2013         436.83
0104237722            06/13/2013  07/18/2013        1765.42
8245865004            06/13/2013  07/18/2013        1443.42
9271454192            06/13/2013  07/18/2013         221.91
0453732505            06/14/2013  07/19/2013         802.16
0839000486            06/14/2013  07/19/2013          94.94
1132834340            06/14/2013  07/19/2013         107.13
3535387504            06/14/2013  07/19/2013          74.50
4970932911            06/14/2013  07/19/2013         184.69
6276422505            06/14/2013  07/19/2013          37.76
9333552504            06/14/2013  07/19/2013         246.39
0513622506            06/17/2013  07/22/2013         175.56
0563127505            06/17/2013  07/22/2013          81.35
6691573940            06/17/2013  07/22/2013       21515.40
6791993840            06/17/2013  07/22/2013           5.66

47 VA Dominion Invoices for a Total Invoice Amount of $41900.11

47 Total Alexandria Invoices for a Total Invoice Amount of $41900.11


Organization:   Total

47 Total Invoices for a Total Invoice Amount of $41900.11

