
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 03/08/2016

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0823337506            03/03/2016  04/07/2016          13.03
0850668062            03/03/2016  04/07/2016           7.99
1118501327            03/03/2016  04/07/2016          32.80
1301306682            03/03/2016  04/07/2016          20.00
1765582505            03/03/2016  04/07/2016         109.23
1863767503            03/03/2016  04/07/2016          46.40
1934161330            03/03/2016  04/07/2016           8.78
1973380007            03/03/2016  04/07/2016         182.02
2073392504            03/03/2016  04/07/2016         126.72
2123460004            03/03/2016  04/07/2016          41.63
2154604132            03/03/2016  04/07/2016         253.45
2464858170            03/03/2016  04/07/2016          20.43
3249452008            03/03/2016  04/07/2016         134.54
3341907974            03/03/2016  04/07/2016          28.42
3355630009            03/03/2016  04/07/2016          18.11
3675982502            03/03/2016  04/07/2016          39.25
4287681979            03/03/2016  04/07/2016          18.77
4626102505            03/03/2016  04/07/2016          83.64
4793367501            03/03/2016  04/07/2016          98.32
5033402503            03/03/2016  04/07/2016          37.17
5316252500            03/03/2016  04/07/2016        8421.72
5321630005            03/03/2016  04/07/2016         134.28
5348784637            03/03/2016  04/07/2016          -1.75
5411705006            03/03/2016  04/07/2016         475.37
5431647501            03/03/2016  04/07/2016        1729.08
5593500001            03/03/2016  04/07/2016          14.54
5611957373            03/03/2016  04/07/2016           8.69
5781917504            03/03/2016  04/07/2016           6.59
6124540409            03/03/2016  04/07/2016         205.15
6137557531            03/03/2016  04/07/2016          99.01
6433295000            03/03/2016  04/07/2016          27.04
6651850288            03/03/2016  04/07/2016           8.78
6923515008            03/03/2016  04/07/2016          59.70
7005172502            03/03/2016  04/07/2016         149.06
7122056133            03/03/2016  04/07/2016           6.89
7241105886            03/03/2016  04/07/2016          29.07
7996733445            03/03/2016  04/07/2016          26.14
8702071724            03/03/2016  04/07/2016         266.80
8973730404            03/03/2016  04/07/2016         499.62
9116039182            03/03/2016  04/07/2016          34.69
9598044056            03/03/2016  04/07/2016           6.89
9901598657            03/03/2016  04/07/2016           7.07
9995390003            03/03/2016  04/07/2016          99.31
5246257504            03/04/2016  04/08/2016        2581.68
6533151400            03/04/2016  04/08/2016       10632.01
6611367506            03/04/2016  04/08/2016         449.38
7152308461            03/04/2016  04/08/2016        2395.77
8371427504            03/04/2016  04/08/2016        2013.90
8381307506            03/04/2016  04/08/2016         697.27
9273322504            03/04/2016  04/08/2016         616.19
9596382508            03/04/2016  04/08/2016       12179.24

51 VA Dominion Invoices for a Total Invoice Amount of $45199.88

51 Total Alexandria Invoices for a Total Invoice Amount of $45199.88


Organization:   Total

51 Total Invoices for a Total Invoice Amount of $45199.88

