
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 04/12/2017

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
5246257504            04/04/2017  05/09/2017        2543.08
5348784637            04/04/2017  05/09/2017          37.78
6533151400            04/04/2017  05/09/2017       11046.88
6611367506            04/04/2017  05/09/2017         151.83
7152308461            04/04/2017  05/09/2017        2726.40
8371427504            04/04/2017  05/09/2017        1667.65
8381307506            04/04/2017  05/09/2017         612.05
9273322504            04/04/2017  05/09/2017         547.41
9596382508            04/04/2017  05/09/2017       12295.10
0215490004            04/05/2017  05/10/2017          71.24
0851910000            04/05/2017  05/10/2017        1470.55
1704970001            04/05/2017  05/10/2017         116.19
1735865006            04/05/2017  05/10/2017          15.57
2186032500            04/05/2017  05/10/2017        1323.64
2752013074            04/05/2017  05/10/2017          43.80
2959751336            04/05/2017  05/10/2017          17.04
3033837505            04/05/2017  05/10/2017         296.03
3419594464            04/05/2017  05/10/2017        2951.75
3870683699            04/05/2017  05/10/2017          78.78
4676162508            04/05/2017  05/10/2017          21.80
5265675008            04/05/2017  05/10/2017         324.84
5837025922            04/05/2017  05/10/2017         124.98
6395925008            04/05/2017  05/10/2017         409.86
6604225000            04/05/2017  05/10/2017          37.68
7568833136            04/05/2017  05/10/2017           9.35
8486060000            04/05/2017  05/10/2017         814.72
8555470007            04/05/2017  05/10/2017         131.20
9006000005            04/05/2017  05/10/2017         206.63
9026057506            04/05/2017  05/10/2017         466.72
9423383257            04/05/2017  05/10/2017         180.66
9581789907            04/05/2017  05/10/2017          16.46
0313545006            04/06/2017  05/11/2017          98.02
1122287962            04/06/2017  05/11/2017         271.10
1156320002            04/06/2017  05/11/2017        3126.64
1545407502            04/06/2017  05/11/2017         143.10
1856265002            04/06/2017  05/11/2017        3159.99
4006384632            04/06/2017  05/11/2017          48.40
4452642962            04/06/2017  05/11/2017       18081.93
4696475005            04/06/2017  05/11/2017       21800.00
6414967502            04/06/2017  05/11/2017          25.48
6626365008            04/06/2017  05/11/2017        7984.99
7146330001            04/06/2017  05/11/2017        2692.11
7352631019            04/06/2017  05/11/2017        3090.64
8703872054            04/06/2017  05/11/2017         714.63
8955365005            04/06/2017  05/11/2017         628.57
0442731477            04/07/2017  05/12/2017          70.07
0662927573            04/07/2017  05/12/2017        1925.95
0979288487            04/07/2017  05/12/2017          58.84
1043295003            04/07/2017  05/12/2017          52.99
1312808247            04/07/2017  05/12/2017          53.89
2040619443            04/07/2017  05/12/2017        6998.36
2174476057            04/07/2017  05/12/2017         161.32
2225822507            04/07/2017  05/12/2017         257.59
2371115839            04/07/2017  05/12/2017          73.32
2923347955            04/07/2017  05/12/2017         135.93
3092500747            04/07/2017  05/12/2017          77.68
3103257501            04/07/2017  05/12/2017         256.61
3104883701            04/07/2017  05/12/2017        4391.62
3470617501            04/07/2017  05/12/2017         255.51
4802659823            04/07/2017  05/12/2017       14144.99
5680981221            04/07/2017  05/12/2017          16.18
6070697393            04/07/2017  05/12/2017          10.84
6318036420            04/07/2017  05/12/2017          40.18
6670610002            04/07/2017  05/12/2017         357.80
6855697501            04/07/2017  05/12/2017         259.46
7199264891            04/07/2017  05/12/2017         138.81
7236357500            04/07/2017  05/12/2017        3024.97
7320592509            04/07/2017  05/12/2017          49.43
7448178173            04/07/2017  05/12/2017         120.15
7835036513            04/07/2017  05/12/2017        1362.27
8659213329            04/07/2017  05/12/2017          40.55
8954752245            04/07/2017  05/12/2017          80.95
8965342507            04/07/2017  05/12/2017          95.46
9091146192            04/07/2017  05/12/2017         224.80
9216886433            04/07/2017  05/12/2017          64.36
9628787443            04/07/2017  05/12/2017          37.11
0014940001            04/10/2017  05/15/2017         712.36
2990617504            04/10/2017  05/15/2017          35.04
4032400121            04/10/2017  05/15/2017         435.12
5863539630            04/10/2017  05/15/2017        2098.88
6265845005            04/10/2017  05/15/2017         777.92
6904957500            04/10/2017  05/15/2017         219.87
7800570009            04/10/2017  05/15/2017         253.06
7852141840            04/10/2017  05/15/2017        2267.37
9304957500            04/10/2017  05/15/2017          25.16

85 VA Dominion Invoices for a Total Invoice Amount of $144286.04

85 Total Alexandria Invoices for a Total Invoice Amount of $144286.04


Organization:   Total

85 Total Invoices for a Total Invoice Amount of $144286.04

