
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 06/12/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
1011348529            06/04/2013  07/09/2013          56.55
5246257504            06/04/2013  07/09/2013        2995.76
5316252500            06/04/2013  07/09/2013        9615.43
5431647501            06/04/2013  07/09/2013        1447.98
6533151400            06/04/2013  07/09/2013       13380.47
6611367506            06/04/2013  07/09/2013         175.67
7152308461            06/04/2013  07/09/2013        2839.42
8371427504            06/04/2013  07/09/2013        1024.42
8381307506            06/04/2013  07/09/2013         353.72
9273322504            06/04/2013  07/09/2013         690.16
9562096736            06/04/2013  07/09/2013         129.45
9596382508            06/04/2013  07/09/2013       18045.13
0215490004            06/05/2013  07/10/2013         117.84
0851910000            06/05/2013  07/10/2013        1127.25
0956030449            06/05/2013  07/10/2013         870.59
1704970001            06/05/2013  07/10/2013         214.65
1735865006            06/05/2013  07/10/2013         274.26
3033837505            06/05/2013  07/10/2013         349.30
3419594464            06/05/2013  07/10/2013        4640.44
3870683699            06/05/2013  07/10/2013          96.21
4676162508            06/05/2013  07/10/2013         977.72
5210403555            06/05/2013  07/10/2013         204.04
5265675008            06/05/2013  07/10/2013         237.36
5746157501            06/05/2013  07/10/2013          49.50
5837025922            06/05/2013  07/10/2013         165.85
6604225000            06/05/2013  07/10/2013           5.66
8486060000            06/05/2013  07/10/2013         837.70
8555470007            06/05/2013  07/10/2013          69.34
9006000005            06/05/2013  07/10/2013         265.66
9026057506            06/05/2013  07/10/2013         531.36
9423383257            06/05/2013  07/10/2013         244.61
9581789907            06/05/2013  07/10/2013          17.06
0313545006            06/06/2013  07/11/2013          82.74
1156320002            06/06/2013  07/11/2013        3458.17
1545407502            06/06/2013  07/11/2013         129.42
1856265002            06/06/2013  07/11/2013        3650.38
2186032500            06/06/2013  07/11/2013        2639.32
2865622506            06/06/2013  07/11/2013          46.72
5658873640            06/06/2013  07/01/2013         296.81
6395925008            06/06/2013  07/11/2013         221.24
6414967502            06/06/2013  07/11/2013          25.64
6626365008            06/06/2013  07/11/2013        9548.92
7146330001            06/06/2013  07/11/2013        3222.60
7352631019            06/06/2013  07/11/2013        2440.92
8703872054            06/06/2013  07/11/2013         745.70
8955365005            06/06/2013  07/11/2013         823.96
0662927573            06/07/2013  07/12/2013        2868.31
1043295003            06/07/2013  07/12/2013           5.66
1312808247            06/07/2013  07/12/2013          41.28
2040619443            06/07/2013  07/12/2013        8848.14
2174476057            06/07/2013  07/12/2013         105.74
2225822507            06/07/2013  07/12/2013         475.41
2923347955            06/07/2013  07/12/2013         135.10
3103257501            06/07/2013  07/12/2013         315.63
3470617501            06/07/2013  07/12/2013         175.87
4452642962            06/07/2013  07/12/2013       18898.77
4696475005            06/07/2013  07/12/2013       26752.60
6070697393            06/07/2013  07/12/2013           6.85
6670610002            06/07/2013  07/12/2013          44.44
6855697501            06/07/2013  07/12/2013         380.89
7199264891            06/07/2013  07/12/2013          77.18
7236357500            06/07/2013  07/12/2013        2897.38
7320592509            06/07/2013  07/12/2013          47.52
7448178173            06/07/2013  07/12/2013         163.47
7835036513            06/07/2013  07/12/2013        1055.64
8515290008            06/07/2013  07/12/2013         464.92
8525402502            06/07/2013  07/12/2013         210.40
8954752245            06/07/2013  07/12/2013         132.03
8965342507            06/07/2013  07/12/2013         114.76
9091146192            06/07/2013  07/12/2013         226.65
9216886433            06/07/2013  07/12/2013          77.77
0014940001            06/10/2013  07/15/2013        1038.35
4032400121            06/10/2013  07/15/2013         473.83
4802659823            06/10/2013  07/15/2013       14524.84
5863539630            06/10/2013  07/15/2013        1680.47
6265845005            06/10/2013  07/15/2013         949.20
6904957500            06/10/2013  07/15/2013         188.17
7852141840            06/10/2013  07/15/2013        3128.15
9304957500            06/10/2013  07/15/2013         300.25

79 VA Dominion Invoices for a Total Invoice Amount of $176188.77

79 Total Alexandria Invoices for a Total Invoice Amount of $176188.77


Organization:   Total

79 Total Invoices for a Total Invoice Amount of $176188.77

