
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 09/18/2013

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0035425008            09/10/2013  10/15/2013         132.25
0045282506            09/10/2013  10/15/2013         121.69
0865355002            09/10/2013  10/15/2013         109.20
0875041303            09/10/2013  10/15/2013          29.96
0886617919            09/10/2013  10/15/2013          55.21
0899594022            09/10/2013  10/15/2013          32.08
0906461793            09/10/2013  10/15/2013          86.55
0917312621            09/10/2013  10/15/2013          47.56
0925594723            09/10/2013  10/15/2013          28.30
0939811717            09/10/2013  10/15/2013          46.69
0949361505            09/10/2013  10/15/2013          95.75
0957987662            09/10/2013  10/15/2013          68.17
0962345666            09/10/2013  10/15/2013          60.05
1030506974            09/10/2013  10/15/2013           6.62
2342127509            09/10/2013  10/15/2013         146.94
2596065009            09/10/2013  10/15/2013         176.08
2942720000            09/10/2013  10/15/2013          80.47
3004480236            09/10/2013  10/15/2013          17.56
5606496759            09/10/2013  10/15/2013           5.66
5722222501            09/10/2013  10/15/2013          69.53
5737778562            09/10/2013  10/15/2013          82.38
6265845005            09/10/2013  10/15/2013        1108.78
6372590007            09/10/2013  10/15/2013          76.01
7902610000            09/10/2013  10/15/2013         755.33
7976345004            09/10/2013  10/15/2013        2752.68
8395777488            09/10/2013  10/15/2013         142.17
8965342507            09/10/2013  10/15/2013          21.14
0104237722            09/11/2013  10/16/2013        1961.28
0853450005            09/11/2013  10/16/2013         770.54
1513230001            09/11/2013  10/16/2013         384.61
1606240008            09/11/2013  10/16/2013        5633.21
3110640004            09/11/2013  10/16/2013         222.43
4926320674            09/11/2013  10/16/2013         268.35
8245865004            09/11/2013  10/16/2013        1551.05
8485977501            09/11/2013  10/16/2013         841.76
9271454192            09/11/2013  10/16/2013         202.94
9523688605            09/11/2013  10/16/2013         346.55
1606240008            09/12/2013  10/17/2013        3889.99
0453732505            09/13/2013  10/18/2013        1518.47
0513622506            09/13/2013  10/18/2013         476.89
0839000486            09/13/2013  10/18/2013         230.71
1132834340            09/13/2013  10/18/2013         243.17
3535387504            09/13/2013  10/18/2013          74.81
4970932911            09/13/2013  10/18/2013         791.97
6276422505            09/13/2013  10/18/2013          73.78
6691573940            09/13/2013  10/18/2013       13607.02
6791993840            09/13/2013  10/18/2013          11.32
9333552504            09/13/2013  10/18/2013         543.44
0563127505            09/16/2013  10/21/2013         109.73
1122675265            09/16/2013  10/08/2013         324.23

50 VA Dominion Invoices for a Total Invoice Amount of $40433.06

50 Total Alexandria Invoices for a Total Invoice Amount of $40433.06


Organization:   Total

50 Total Invoices for a Total Invoice Amount of $40433.06

