
Alexandria Transmission Session Summary Report
----------------------------------------------

Process Date: 07/21/2010

Organization:   Alexandria

Acct #:               Bill Date:  Due Date:          Total:
0035425008            07/13/2010  08/17/2010         128.39
0045282506            07/13/2010  08/17/2010         192.69
0865355002            07/13/2010  08/17/2010         119.83
0875041303            07/13/2010  08/17/2010          24.93
0886617919            07/13/2010  08/17/2010          77.80
0899594022            07/13/2010  08/17/2010          83.89
0906461793            07/13/2010  08/17/2010          78.85
0917312621            07/13/2010  08/17/2010          53.31
0925594723            07/13/2010  08/17/2010          65.00
0939811717            07/13/2010  08/17/2010          30.79
0949361505            07/13/2010  08/17/2010          93.41
0957987662            07/13/2010  08/17/2010         106.33
0962345666            07/13/2010  08/17/2010          69.06
1030506974            07/13/2010  08/17/2010         113.64
2342127509            07/13/2010  08/17/2010         472.27
2596065009            07/13/2010  08/17/2010         228.73
2942720000            07/13/2010  08/17/2010         196.74
3004480236            07/13/2010  08/17/2010          14.53
5722222501            07/13/2010  08/17/2010         115.77
5737778562            07/13/2010  08/17/2010          89.51
6372590007            07/13/2010  08/17/2010          54.87
7902610000            07/13/2010  08/17/2010        -141.52
7976345004            07/13/2010  08/17/2010        3400.18
8395777488            07/13/2010  08/17/2010         111.11
0104237722            07/14/2010  08/18/2010        1293.52
0853450005            07/14/2010  08/18/2010         484.35
1513230001            07/14/2010  08/18/2010         159.47
3110640004            07/14/2010  08/18/2010         175.12
6615730006            07/14/2010  08/18/2010         337.66
6855697501            07/14/2010  08/18/2010         208.39
8245865004            07/14/2010  08/18/2010        1357.32
8485977501            07/14/2010  08/18/2010         859.39
1606240008            07/15/2010  08/19/2010        6221.61
9523688605            07/15/2010  08/19/2010         136.77
0453732505            07/16/2010  08/20/2010         876.07
3535387504            07/16/2010  08/20/2010          45.19
4970932911            07/16/2010  08/20/2010          53.95
6276422505            07/16/2010  08/20/2010          31.57
9333552504            07/16/2010  08/20/2010         272.08
0513622506            07/19/2010  08/23/2010          95.48
0563127505            07/19/2010  08/23/2010         160.08
0839000486            07/19/2010  08/23/2010         143.85
1132834340            07/19/2010  08/23/2010         137.34
6691573940            07/19/2010  08/23/2010        9752.53
6791993840            07/19/2010  08/23/2010           5.50

45 VA Dominion Invoices for a Total Invoice Amount of $28587.35

45 Total Alexandria Invoices for a Total Invoice Amount of $28587.35

Organization:   Total

45 Total Invoices for a Total Invoice Amount of $28587.35

